fid,per_dutch,per_west,per_nonwes,avg_woz,Dis_Bicy_1,Dis_Bowlin,Dis_Bowl_1,Dis_Cine_1,Dis_City_1,Dis_Doct_1,Dis_IceC_1,Dis_Libr_1,Dis_Mark_1,Dis_Metr_1,Dis_Park_1,Dis_Play_1,Dis_Scho_1,Dis_Supe_1,Dis_Swim_1,Dis_Tram_1,INDEX_WALK,num_inh_2,Foot_Criti,FMC_INDEX_FOOT_SLOW_Dis_Metro_pc,FMC_INDEX_FOOT_SLOW_Dis_Tram_pc,FMC_INDEX_FOOT_SLOW_DisBicycleShop_All.geojson_footslow — DisBicycleShop_All_pc,FMC_INDEX_FOOT_SLOW_DisBowling_All.geojson_footslow — DisBowling_All_pc,FMC_INDEX_FOOT_SLOW_DisCinema_All.geojson_footslow — DisCinema_All_pc,FMC_INDEX_FOOT_SLOW_DisCityOffice_All.geojson_footslow — DisCityOffice_All_pc,FMC_INDEX_FOOT_SLOW_DisDoctors_House_All.geojson_footslow — DisDoctors_House_All_pc,FMC_INDEX_FOOT_SLOW_DisIce_Cream_All.geojson_footslow — DisIce_Cream_All_pc,FMC_INDEX_FOOT_SLOW_DisLibraries_All.geojson_footslow — DisLibraries_All_pc,FMC_INDEX_FOOT_SLOW_DisMarkets_All.geojson_footslow — DisMarkets_All_pc,FMC_INDEX_FOOT_SLOW_DisPark_City_All.geojson_footslow — DisPark_City_All_pc,FMC_INDEX_FOOT_SLOW_DisPlaygrounds_All.geojson_footslow — DisPlaygrounds_All_pc,FMC_INDEX_FOOT_SLOW_DisSchools_Montesori_All.geojson_footslow — DisSchools_Montesori_All_pc,FMC_INDEX_FOOT_SLOW_DisSupermarket_All.geojson_footslow — DisSupermarket_All_pc,FMC_INDEX_FOOT_SLOW_DisSwimmingpool_Indoor_All.geojson_footslow — DisSwimmingpool_Indoor_All_pc,FMC_INDEX_FOOT_SLOW_IND_FOOTSLOW,FMC_INDEX_CYCLE_SLOW_Dis_BicycleShop_All.geojson_bikeslow — Dis_BicycleShop_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Bowling_All.geojson_bikeslow — Dis_Bowling_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Cinema_All.geojson_bikeslow — Dis_Cinema_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_CityOffice_All.geojson_bikeslow — Dis_CityOffice_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Doctors_House_All.geojson_bikeslow — Dis_Doctors_House_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Ice_Cream_All.geojson_bikeslow — Dis_Ice_Cream_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Libraries_All.geojson_bikeslow — Dis_Libraries_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Markets_All.geojson_bikeslow — Dis_Markets_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_MetroStops_All.geojson_bikeslow — Dis_MetroStops_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Park_City_All.geojson_bikeslow — Dis_Park_City_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Playgrounds_All.geojson_bikeslow — Dis_Playgrounds_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Schools_Montesori_All.geojson_bikeslow — Dis_Schools_Montesori_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Supermarket_All.geojson_bikeslow — Dis_Supermarket_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_Swimmingpool_Indoor_All.geojson_bikeslow — Dis_Swimmingpool_Indoor_All_pc,FMC_INDEX_CYCLE_SLOW_Dis_TramStops_All.geojson_bikeslow — Dis_TramStops_All_pc,FMC_INDEX_CYCLE_SLOW_INDEX_CY_SL,FMC_INDEX_CYCLE_DIS_BicycleShop_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Bowling_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Cinema_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_CityOffice_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Doctors_House_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Ice_Cream_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Libraries_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Markets_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_MetroStops_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Park_City_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Playgrounds_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Schools_Montesori_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Supermarket_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_Swimmingpool_Indoor_All.geojson_bike_pc,FMC_INDEX_CYCLE_DIS_TramStops_All.geojson_bike_pc,FMC_INDEX_CYCLE_FMC_IND_CYCLE,Zone-Grid2_ZONE
"105757","40","30","30","297",100,10004.0061704703,100,100,0,0,100,100,100,100,100,100,100,100,100,0,0.8,"20",0.667,100,0,100,100,0,0,0,100,15.9722405533332,0,100,100,39.0540335852792,100,0,0.503350849425742,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105758","50","10","40","323",100,10004.0069468105,100,100,0,0,100,100,100,100,100,100,100,100,100,0,0.8,"145",0.667,100,0,100,100,0,0,0,100,0,0,100,100,0.853885020427656,100,0,0.467235923346952,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105759","-99997","-99997","90","306",100,10004.0077210721,100,100,0,0,100,100,97.7265647851137,100,100,100,100,100,100,0,0.8,"40",0.667,100,0,100,100,0,0,0,100,0,0,100,100,0,100,0,0.466666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105760","-99997","-99997","-99997","-99997",100,10004.0092604849,100,100,0,0,100,0,63.1530211785262,100,100,100,99.8106325689772,100,48.3438597283996,0,0.67,"5",0.667,100,0,58.3335063502684,47.838747062592,0,0,0,100,0,0,100,4.10079685220884,0,100,0,0.340182033510046,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0.0299451319359019,0.933353296754624,Middle
"105761","60","30","10","-99997",100,0,0,86.3981075729217,0,14.2944755653318,100,0,93.0588757987315,23.6466000615387,100,100,0,100,0,0,0.48,"50",0.714,0,0,0,0,0,0,0,100,0,0,61.9311739383148,0,0,100,0,0.174620782625543,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105762","60","30","-99997","-99997",100,0,0,38.6196128071831,0,0.616631979146827,100,0,91.9920863037297,0,100,100,0,100,0,0,0.42,"20",0.669,0,0,14.1608241146188,0,0,0,0,77.395795539505,0,0,0,0,0,42.206321012767,0,0.0891752937779272,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105763","60","30","-99997","-99997",100,0,0,1.95479787686553,0,0,100,0,99.1466638912831,0,100,100,0,100,0,0,0.4,"35",0.667,0,0,98.9846470887081,0,0,0,0,0,0,0,0.0883699179129218,51.715878592323,0,0,0,0.100525930399296,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105764","100","-99997","-99997","640",100,0,0,0,0,0,100,43.4034102746924,100,0,100,100,0,100,0,0,0.43,"15",0.667,0,0,100,0,0,0,0,0,0,0,24.1146455668762,100,0,0,0,0.149409763711251,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9151639387813,0,0.933276775959187,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105765","90","-99997","-99997","-99997",100,0,0,0,0,0,100,100,100,0,100,100,0,100,0,0,0.47,"10",0.667,0,0,100,0,0,0,0,0,0,0,98.3274569174204,100,0,1.16983780728302,0,0.199664863149802,100,100,100,100,100,100,100,100,100,100,100,100,100,46.4914671904131,0,0.897660978126942,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105766","80","20","-99997","667",100,0,0,0,0,0,24.3490374861905,100,100,0,100,100,0,100,0,0,0.42,"80",0.667,0,0,100,0,0,0,0,0,0,0,100,100,0,1.32155452447596,0,0.200881036349651,100,100,100,100,100,100,100,100,100,100,100,100,100,0.00108017568218173,0,0.866667386783788,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105767","70","10","20","300",100,0,0,0,0,0,0,100,100,0,100,100,0,100,0,0,0.4,"80",0.667,0,0,100,0,0,0,0,0,5.63521886984764,0,100,100,0,93.1341255387059,0,0.265846229605702,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105768","80","20","-99997","301",100,0,0,0,0,0,0,100,83.1721727381156,0,100,100,0,100,0,0,0.39,"65",0.667,0,0,100,0,0,0,0,0,98.4942944924647,0,100,100,0,100,0,0.332329529661643,100,69.9361349102616,100,100,100,100,100,100,100,100,100,100,100,0,0,0.846624089940174,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105769","80","10","10","289",100,0,0,0,0,0,0,100,32.9486523438539,0,100,100,0,100,0,0,0.36,"55",0.667,0,0,100,0,0,0,0,0,100,0,100,100,0,100,0,0.333333333333333,100,0,100,100,100,100,100,100,100,100,100,100,100,0,0,0.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105770","70","10","20","287",100,0,0,0,0,0,0,100,0.519276706935609,0,100,100,0,100,0,0,0.33,"105",0.667,0,0,100,0,0,0,0,0,100,0,100,100,0,100,0,0.333333333333333,100,0,100,100,100,100,100,100,100,100,100,100,100,0,0,0.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"105771","80","10","10","271",100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.33,"95",0.667,0,0,100,0,0,0,0,0,100,0,100,100,0,100,0,0.333333333333333,100,0,100,100,100,100,100,100,100,100,100,100,100,0,0,0.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,37.0291302151083,0.958019420143406,Middle
"105772","-99997","-99997","-99997","181",100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.33,"2",0.667,0,0,100,0,0,0,0,0,100,0,100,100,0,100,0,0.333333333333333,100,0,100,100,100,100,100,100,99.999780074124,100,100,100,100,0,0,0.799999853382749,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9405834245967,0.999960388949731,Middle
"105773","-99997","-99997","-99997","-99997",100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.33,"10",0.667,0,0,100,0,0,0,0,0,100,0,100,100,0,100,0,0.333333333333333,100,0,100,100,100,100,100,100,91.0003119111598,100,100,100,100,0,0,0.794000207940773,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"105774","60","30","10","652",100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.33,"60",0.667,0,0,100,0,0,0,0,0,100,0,100,100,0,100,0,0.333333333333333,100,0,100,100,100,36.9497131849065,100,100,57.1938318762537,100,100,100,100,0,0,0.729429030040774,100,100,100,100,100,100,100,100,100,100,100,100,100,18.5584505644075,100,0.945705633709605,Middle
"105775","10","10","80","239",100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.33,"150",0.667,0,0,53.4215605450814,0,0,0,0,0,100,0,100,100,0,100,0,0.302281040363388,100,0,100,100,100,0,100,100,0,100,100,100,100,0,0,0.666666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,0.933333333333333,Middle
"105776","20","10","70","217",100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.33,"285",0.667,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,0.266666666666667,100,0,100,100,100,0,100,100,0,100,100,100,100,0,0,0.666666666666667,100,46.8515907979216,100,100,100,100,100,100,100,100,100,100,100,0,100,0.897901060531948,Middle
"105777","20","-99997","80","255",100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.33,"55",0.667,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,0.266666666666667,100,0,100,100,100,0,100,100,0,100,100,100,100,0,0,0.666666666666667,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,Middle
"105778","30","20","50","369",81.409128854277,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.32,"115",0.667,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,0.266666666666667,100,0,93.2568392023062,78.9594466166685,100,0,100,100,0,100,100,100,100,0,0,0.648144190545983,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,Middle
"105779","80","-99997","-99997","597",0,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.27,"40",0.667,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,0.266666666666667,100,0,7.04985515438393,0.995933110268422,100,0,100,100,0,100,100,100,100,0,29.2458680834376,0.558194437565393,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,Middle
"105780","30","10","60","278",0,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.27,"200",0.667,0,0,0,0,0,0,0,0,100,0,100,100,0,100,0,0.266666666666667,100,0,0,0,82.0640494705979,0,100,100,0,100,100,100,100,0,99.9215832492054,0.587990421813202,100,0,100,100,100,100,100,100,100,100,100,100,100,0,100,0.866666666666667,Middle
"105781","40","40","30","507",0,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.27,"20",0.667,0,0,0,0,0,0,0,0,20.0646940207816,0,59.0703582048622,100,0,35.2879063547524,0,0.142948639053597,100,0,0,0,0,0,100,48.3169317300089,0,100,100,100,100,0,85.6365341083958,0.489302310558936,100,0,100,100,100,29.510204475003,100,100,95.4961890655645,100,100,100,100,0,100,0.816670929027045,Middle
"105782","-99997","-99997","-99997","-99997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.133333333333333,100,0,0,0,0,0,42.7951898422279,0,0,100,100,100,100,0,100,0.428530126561485,Outer
"105783","90","-99997","-99997","760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.133333333333333,100,0,0,0,0,0,0,0,0,30.9570008870129,100,0,100,0,6.94899163372316,0.225270661680491,Outer
"105784","-99997","-99997","-99997","-99997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,99.9971206370367,0,0,0.133331413758024,100,0,0,0,0,0,0,0,0,0,35.8392148361018,0,100,0,0,0.157226143224068,Outer
"105987","70","20","10","307",100,5882.84352665748,58.805026903616,100,0,33.240972452151,0,100,7.02652742872287,0,100,100,0,100,29.3005172923402,100,0.55,"80",0.777,0,100,100,0,100,0,0,0,100,0,100,0,0,100,0,0.4,100,100,100,0,100,100,100,100,100,100,100,58.517380725311,100,100,100,0.905678253816874,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"105988","40","20","30","315",100,9992.38665986992,99.8840974879164,100,0,68.1340594693915,0,100,45.9260641262687,0,100,100,0,100,46.4458955966992,100,0.64,"260",0.894,0,100,100,0,100,0,0,0,100,0,100,0,0,100,0,0.4,100,100,100,0,100,100,100,100,100,100,100,63.1784243629607,100,100,100,0.908785616241974,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"105989","60","20","20","365",100,10003.9823809806,100,100,0,96.8138123227366,0,100,88.7107466251922,0,100,100,0,100,62.5155320525362,100,0.7,"260",0.989,0,100,100,0,100,0,0,0,100,0,100,15.974096009619,0,100,0,0.410649397339746,100,100,100,0,100,100,100,100,100,100,100,55.2460242841915,100,100,100,0.903497349522794,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"105990","40","30","30","349",100,10003.9832307519,100,100,0,100,2.21672691814548,100,100,0,100,100,0,100,77.671137948747,100,0.72,"320",1,0,100,100,0,100,0,0,0,100,0,100,97.4960606598005,0,100,0,0.4649973737732,100,100,100,0,100,100,100,100,100,100,100,47.3136242042227,100,100,100,0.898209082802815,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"105991","50","20","30","383",100,10003.9840777172,100,100,0,100,31.0583370806488,100,100,0,100,100,0,100,71.791045023902,100,0.74,"125",1,0,100,100,0,100,0,0,0,100,0,100,100,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,57.5869785443885,100,100,48.9885107801737,100,100,100,0.871050326216375,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"105992","50","20","30","427",100,10003.9849230945,100,100,0,100,41.1273780321103,100,100,0,100,100,0,100,57.1247729207346,100,0.73,"250",1,0,100,100,0,100,0,0,0,100,0,100,100,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,0,100,100,90.5784924839729,100,100,100,0.860385661655982,100,100,100,42.1243539310059,100,100,100,100,100,100,100,100,100,100,100,0.961416235954004,Middle
"105993","70","20","10","528",100,10003.9857655009,100,100,0,100,54.7031329262963,100,100,0,100,100,0,100,39.9215699558031,100,0.73,"155",1,0,100,100,16.1720878776778,100,0,0,0,100,0,56.0325908097157,100,0,100,0,0.448136452458262,100,100,100,0,100,100,100,100,0,100,100,100,100,100,100,0.866666666666667,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,Middle
"105994","50","20","20","377",100,10003.9866055362,100,100,0,100,70.0528847999278,100,100,0,100,100,0,100,5.1698779438906,100,0.72,"235",1,0,100,100,85.977306501493,100,0,0,0,100,0,0,100,0,100,0,0.457318204334329,100,100,100,0,100,100,100,100,0,100,100,100,100,100,100,0.866666666666667,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,Middle
"105995","50","30","30","367",100,10003.9874432292,100,100,0,100,91.064951523398,100,100,0,100,100,0,100,0,100,0.73,"340",1,0,100,100,100,100,0,0,0,100,0,0,100,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,0,100,100,18.7337901820962,100,100,100,0.812489193454731,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,Middle
"105996","40","10","50","396",100,10003.9882780164,100,100,0,100,100,100,100,0,24.894972564167,100,0,100,0,100,0.68,"370",0.75,0,100,100,100,100,0,0,0,100,0,0,100,0,100,0,0.466666666666667,100,100,100,0,100,100,100,100,0,100,100,0,100,100,100,0.8,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,Middle
"105997","30","10","60","361",100,10003.9891106291,100,100,0,99.7437341348551,100,100,100,48.3426271030882,0,100,0,100,0,100,0.7,"160",0.666,0,100,100,100,98.042065752932,0,0,0,95.7755507873582,0,0,100,0,100,0,0.462545077693527,100,100,100,0,100,100,100,100,0,100,100,0,100,100,100,0.8,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,0.933333333333333,Middle
"105998","60","30","-99997","508",100,9950.9371027546,99.4696832048154,100,0,52.766086902103,100,100,100,100,0,100,0,100,0,100,0.7,"65",0.509,0,100,100,100,3.56331248144167,0,0,0,9.23845272051701,0,0,100,0,92.9948104200655,0,0.337197717081349,100,99.6959578958994,100,0,100,100,100,100,0,100,100,0,100,55.1032341628487,100,0.769866128039165,100,100,100,0,100,100,100,100,100,100,100,99.2038171017485,100,100,100,0.932802544734499,Middle
"105999","80","-99997","-99997","-99997",100,0,0,0,0,100,0,100,100,0,0,100,0,100,0,0,0.4,"10",0.667,0,0,100,0,0,0,100,0,99.8990625365098,100,0,100,0,100,0,0.399932708357673,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"106000","-99997","-99997","-99997","-99997",100,0,0,0,0,100,0,100,100,47.3338992868478,0,100,0,100,0,0,0.43,"10",0.667,0,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0.4,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"106001","70","30","-99997","307",100,755.413062572945,7.55111160981735,0,0,100,0,100,100,100,100,100,100,100,0,0,0.61,"40",1,0,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0.4,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"106002","60","10","30","343",100,9398.61266463669,93.9485574545943,0,0,100,0,100,100,100,100,100,100,100,8.28514625303098,0,0.67,"80",1,18.8777733574469,0,100,0,0,0,100,0,100,100,0,100,0,100,0,0.412585182238298,100,100,100,0,100,100,100,100,100,100,100,100,100,100,0,0.866666666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"106003","30","20","60","227",100,10003.9997122409,100,0,0,100,61.1153302133273,100,100,100,100,100,100,100,86.8268452721567,0,0.77,"165",1,100,0,100,0,0,0,100,0,100,100,81.4531951550191,100,9.96365169709282,100,0,0.527611231234741,100,100,100,7.08097340373129,100,100,100,100,100,100,100,100,100,100,0,0.871387315602487,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"106004","20","10","70","249",100,10004.000510199,100,0,0,100,100,100,100,100,100,100,100,100,100,0,0.8,"155",1,100,0,100,0,0,0,100,0,100,100,100,100,84.108437524602,100,0,0.589405625016401,100,100,100,99.7166547148913,100,100,100,100,100,100,100,100,100,100,0,0.933144436476594,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"106005","30","10","60","228",100,10004.0013057915,100,0,0,100,100,100,100,100,100,100,100,100,100,0,0.8,"195",1,100,0,100,14.1562112533951,0,0,100,0,100,100,100,100,95.4859448468904,100,0,0.606428104066857,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"106006","40","10","60","250",100,10004.0020990409,100,0,0,100,100,100,100,100,100,100,100,100,100,0,0.8,"215",1,100,0,100,95.2413271809751,0,0,100,54.3245538808602,100,100,100,100,99.9973034313463,100,0,0.699708789662121,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1,Middle
"106007","40","10","50","258",100,10004.0028897664,100,0,0,100,100,100,100,100,100,100,100,100,100,0,0.8,"65",1,100,0,100,100,0,0,100,100,100,100,100,100,100,100,0,0.733333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52.6299128198799,0.96841994187992,Middle
"106008","30","20","50","332",100,10004.0036784876,100,12.8396296208547,0,100,100,100,100,100,100,100,100,100,100,0,0.81,"105",1,100,0,100,100,0,0,22.5826548527554,100,100,100,100,100,100,100,0,0.681721769901837,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,5.82559753560455,0.937217065023736,Middle
"106009","-99997","-99997","80","286",100,10004.0060290983,100,100,0,35.9919900667927,100,100,100,100,100,100,100,100,100,0,0.82,"15",0.787,100,0,100,100,0,0,0,100,100,91.6497526102427,100,100,5.95151073477623,100,0,0.598400842230013,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"106010","40","10","50","282",100,10004.006808497,100,100,0,0,100,100,100,100,100,100,100,100,100,0,0.8,"215",0.667,100,0,100,100,0.00319543094238063,0,0,100,40.8424711219576,0.185830224141498,100,100,0,100,0,0.494020997851361,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"106011","60","10","20","308",100,10004.0075847078,100,100,0,0,100,100,100,100,100,100,100,100,100,0,0.8,"165",0.667,100,0,100,100,18.2180318994143,0,0,100,0,0,100,100,0,100,0,0.478812021266276,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"106012","40","20","40","292",100,10004.0083576422,100,100,0,0,100,100,100,100,100,100,100,100,100,0,0.8,"60",0.667,100,0,100,100,42.9771645740027,0,0,100,0,0,100,100,0,100,0,0.495318109716002,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"106013","-99997","-99997","-99997","-99997",100,0,0,78.8349381245439,0,0,100,0,6.42169624265136,0,100,100,0,100,0,0,0.39,"5",0.667,0,0,67.6256622243793,0,0,0,0,0,0,0,0,28.2891627527695,0,0,0,0.0639432166514325,100,100,100,100,100,100,100,100,100,100,100,100,100,99.8808575297913,0,0.933253905019861,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"106014","90","-99997","-99997","650",100,0,0,0,0,0,0,100,14.0773513576145,0,100,100,0,100,0,0,0.34,"55",0.667,0,0,100,0,0,0,0,0,0,0,100,100,0,65.6574960818697,0,0.24377166405458,100,94.9359228333706,100,100,100,100,100,100,100,100,100,100,100,0,0,0.863290615222247,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"106015","70","10","20","339",100,0,0,0,0,0,0,100,0.580716735553655,0,100,100,0,100,0,0,0.33,"75",0.667,0,0,100,0,0,0,0,0,75.5765510764674,0,100,100,0,100,0,0.317051034050978,100,12.2895592928622,100,100,100,100,100,100,100,100,100,100,100,0,0,0.808193039528575,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"106016","70","10","20","324",100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.33,"115",0.667,0,0,100,0,0,0,0,0,100,0,100,100,0,100,0,0.333333333333333,100,0,100,100,100,100,100,100,100,100,100,100,100,0,0,0.8,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0.933333333333333,Middle
"106017","70","10","20","317",100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.33,"85",0.667,0,0,100,0,0,0,0,0,100,0,100,100,0,100,0,0.333333333333333,100,0,100,100,100,100,100,100,95.4802185321915,100,100,100,100,0,0,0.796986812354794,100,100,100,100,100,100,100,100,100,100,100,100,100,100,15.9054320179642,0.943936954678643,Middle
"106018","90","-99997","-99997","290",100,0,0,0,0,0,0,100,0,0,100,100,0,100,0,0,0.33,"15",0.667,0,0,100,0,0,0,0,0,100,0,100,100,0,100,0,0.333333333333333,100,0,100,100,100,100,100,100,37.3292738407212,100,100,100,100,0,0,0.758219515893814,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96.7054258454538,0.997803617230302,Middle
