fid,crs28992re,INDEX_WALK,num_inh_2
"114574",E1189N4862,"0.80","140"
"114882",E1190N4861,"0.80","295"
"114575",E1190N4862,"0.80","245"
"114883",E1191N4861,"0.80","225"
"114576",E1191N4862,"0.80","310"
"114884",E1192N4861,"0.80","380"
"114577",E1192N4862,"0.80","140"
"114885",E1193N4861,"0.80","360"
"114578",E1193N4862,"0.80","215"
"114886",E1194N4861,"0.80","395"
"114887",E1195N4861,"0.80","345"
"114888",E1196N4861,"0.80","175"
"114889",E1197N4861,"0.80","140"
"114890",E1198N4861,"0.84","205"
"114891",E1199N4861,"0.87","175"
"114892",E1200N4861,"0.88","150"
"115820",E1192N4858,"0.80","215"
"115819",E1191N4858,"0.80","240"
"115818",E1190N4858,"0.80","285"
"115817",E1189N4858,"0.76","145"
"115816",E1188N4858,"0.77","145"
"115815",E1187N4858,"0.74","210"
"115814",E1186N4858,"0.73","210"
"115813",E1185N4858,"0.68","260"
"115812",E1184N4858,"0.70","285"
"115811",E1183N4858,"0.73","120"
"115822",E1194N4858,"0.80","70"
"115821",E1193N4858,"0.80","165"
"114265",E1194N4863,"0.80","210"
"113937",E1194N4864,"0.80","130"
"114266",E1195N4863,"0.80","85"
"113938",E1195N4864,"0.80","275"
"114267",E1196N4863,"0.80","90"
"113939",E1196N4864,"0.80","190"
"114268",E1197N4863,"0.80","200"
"113940",E1197N4864,"0.80","215"
"114269",E1198N4863,"0.80","75"
"113941",E1198N4864,"0.80","105"
"114270",E1199N4863,"0.86","250"
"113942",E1199N4864,"0.82","65"
"114271",E1200N4863,"0.87","245"
"113943",E1200N4864,"0.87","155"
"114272",E1201N4863,"0.91","320"
"113944",E1201N4864,"0.89","325"
"114273",E1202N4863,"0.93","145"
"113945",E1202N4864,"0.93","320"
"113936",E1193N4864,"0.80","370"
"114264",E1193N4863,"0.80","320"
"114263",E1192N4863,"0.80","370"
"113935",E1192N4864,"0.80","225"
"114262",E1191N4863,"0.80","305"
"113934",E1191N4864,"0.80","215"
"114261",E1190N4863,"0.80","95"
"113933",E1190N4864,"0.80","115"
"114260",E1189N4863,"0.80","30"
"113932",E1189N4864,"0.80","60"
"111115",E1193N4874,"0.81","175"
"111116",E1194N4874,"0.78","35"
"111117",E1195N4874,"0.85","160"
"111118",E1196N4874,"0.87","100"
"111119",E1197N4874,"0.87","240"
"111120",E1198N4874,"0.87","335"
"111121",E1199N4874,"0.84","250"
"111122",E1200N4874,"0.80","280"
"111123",E1201N4874,"0.80","65"
"111124",E1202N4874,"0.80","180"
"111125",E1203N4874,"0.83","225"
"111126",E1204N4874,"0.87","280"
"111127",E1205N4874,"0.87","285"
"111128",E1206N4874,"0.87","160"
"111129",E1207N4874,"0.86","90"
"111130",E1208N4874,"0.80","40"
"111131",E1209N4874,"0.75","30"
"111132",E1210N4874,"0.78","120"
"111133",E1211N4874,"0.80","10"
"111134",E1212N4874,"0.81","40"
"111135",E1213N4874,"0.86","105"
"111136",E1214N4874,"0.80","25"
"111137",E1215N4874,"0.77","80"
"111138",E1216N4874,"0.73","170"
"111139",E1217N4874,"0.73","195"
"111140",E1218N4874,"0.73","230"
"111141",E1219N4874,"0.73","180"
"111142",E1220N4874,"0.73","65"
"111143",E1221N4874,"0.73","160"
"111144",E1222N4874,"0.73","85"
"111145",E1223N4874,"0.69","35"
"111146",E1232N4874,"0.53","130"
"111147",E1233N4874,"0.53","200"
"111148",E1241N4874,"0.55","85"
"111149",E1242N4874,"0.60","25"
"111150",E1243N4874,"0.60","50"
"111151",E1244N4874,"0.60","60"
"111152",E1245N4874,"0.60","115"
"111153",E1246N4874,"0.55","155"
"111154",E1247N4874,"0.49","130"
"111155",E1248N4874,"0.47","150"
"111156",E1249N4874,"0.47","140"
"111157",E1250N4874,"0.47","225"
"111158",E1251N4874,"0.40","145"
"114579",E1194N4862,"0.80","340"
"114580",E1195N4862,"0.80","285"
"114581",E1196N4862,"0.80","190"
"114582",E1197N4862,"0.80","200"
"114583",E1198N4862,"0.82","70"
"114584",E1199N4862,"0.87","205"
"114585",E1200N4862,"0.87","220"
"114586",E1201N4862,"0.93","110"
"114587",E1202N4862,"0.92","120"
"114588",E1203N4862,"0.88","70"
"114589",E1205N4862,"0.93","15"
"114590",E1206N4862,"0.93","5"
"114591",E1207N4862,"0.93","175"
"114592",E1208N4862,"0.92","235"
"114593",E1209N4862,"0.91","140"
"114594",E1210N4862,"0.92","145"
"114595",E1211N4862,"0.93","160"
"114596",E1212N4862,"0.93","120"
"114597",E1213N4862,"0.93","115"
"114598",E1214N4862,"0.88","120"
"114599",E1215N4862,"0.89","100"
"114600",E1216N4862,"0.94","155"
"114601",E1217N4862,"0.97","200"
"114602",E1218N4862,"0.92","175"
"114603",E1219N4862,"0.92","95"
"114604",E1220N4862,"0.93","85"
"114605",E1221N4862,"0.93","170"
"114606",E1222N4862,"0.93","85"
"114607",E1223N4862,"0.92","150"
"114608",E1224N4862,"0.87","175"
"114609",E1225N4862,"0.83","120"
"114610",E1228N4862,"0.87","90"
"114611",E1230N4862,"0.99","10"
"114612",E1231N4862,"1.00","60"
"114613",E1232N4862,"0.99","20"
"114614",E1234N4862,"0.93","240"
"114615",E1235N4862,"0.91","355"
"114616",E1236N4862,"0.87","255"
"114617",E1237N4862,"0.86","305"
"114618",E1238N4862,"0.83","245"
"114619",E1239N4862,"0.85","140"
"114620",E1240N4862,"0.87","395"
"114621",E1241N4862,"0.87","220"
"114622",E1242N4862,"0.87","350"
"114623",E1243N4862,"0.87","275"
"114624",E1244N4862,"0.87","330"
"114625",E1245N4862,"0.85","250"
"114626",E1246N4862,"0.80","270"
"114627",E1247N4862,"0.74","335"
"114628",E1248N4862,"0.67","190"
"114629",E1249N4862,"0.61","75"
"108929",E1196N4881,"0.56","30"
"108930",E1197N4881,"0.68","395"
"108931",E1198N4881,"0.73","215"
"108932",E1199N4881,"0.73","555"
"108933",E1200N4881,"0.78","30"
"108934",E1201N4881,"0.80","335"
"108935",E1202N4881,"0.81","325"
"108936",E1203N4881,"0.85","145"
"108937",E1204N4881,"0.87","250"
"108938",E1205N4881,"0.87","280"
"108939",E1206N4881,"0.87","335"
"108940",E1207N4881,"0.89","190"
"108941",E1208N4881,"0.91","205"
"108942",E1209N4881,"0.87","135"
"108943",E1210N4881,"0.81","175"
"108944",E1211N4881,"0.80","175"
"108945",E1212N4881,"0.74","190"
"108946",E1213N4881,"0.79","200"
"108601",E1196N4882,"0.54","105"
"108602",E1197N4882,"0.66","230"
"108603",E1198N4882,"0.73","175"
"108604",E1199N4882,"0.73","190"
"108605",E1200N4882,"0.79","130"
"108606",E1201N4882,"0.80","155"
"108607",E1202N4882,"0.80","140"
"108608",E1203N4882,"0.80","260"
"108609",E1204N4882,"0.82","130"
"108610",E1205N4882,"0.83","265"
"108611",E1206N4882,"0.84","285"
"108612",E1207N4882,"0.84","290"
"108613",E1208N4882,"0.89","305"
"108614",E1209N4882,"0.87","245"
"108615",E1210N4882,"0.83","185"
"108616",E1211N4882,"0.80","145"
"108617",E1212N4882,"0.78","195"
"108618",E1213N4882,"0.74","70"
"108619",E1225N4882,"0.54","25"
"108620",E1227N4882,"0.46","25"
"108621",E1228N4882,"0.44","40"
"108622",E1229N4882,"0.38","10"
"108258",E1196N4883,"0.56","160"
"108259",E1197N4883,"0.63","290"
"108260",E1198N4883,"0.71","305"
"108261",E1199N4883,"0.74","360"
"108262",E1200N4883,"0.80","300"
"108263",E1201N4883,"0.80","160"
"108264",E1202N4883,"0.80","270"
"108265",E1203N4883,"0.80","135"
"108266",E1204N4883,"0.80","30"
"108267",E1205N4883,"0.80","220"
"108268",E1206N4883,"0.80","220"
"108269",E1207N4883,"0.80","235"
"108270",E1208N4883,"0.87","170"
"108271",E1209N4883,"0.87","270"
"108272",E1210N4883,"0.85","220"
"108273",E1211N4883,"0.80","105"
"108274",E1221N4883,"0.60","5"
"108275",E1223N4883,"0.56","10"
"108276",E1224N4883,"0.53","155"
"108277",E1225N4883,"0.57","90"
"108278",E1226N4883,"0.61","215"
"108279",E1227N4883,"0.58","20"
"108280",E1228N4883,"0.54","175"
"108281",E1229N4883,"0.52","180"
"108282",E1230N4883,"0.50","155"
"108283",E1231N4883,"0.41","90"
"110805",E1196N4875,"0.83","255"
"110806",E1197N4875,"0.87","85"
"110807",E1198N4875,"0.87","295"
"110808",E1199N4875,"0.84","210"
"110809",E1200N4875,"0.80","320"
"110810",E1201N4875,"0.80","120"
"110811",E1202N4875,"0.80","180"
"110812",E1203N4875,"0.80","250"
"110813",E1204N4875,"0.85","275"
"110814",E1205N4875,"0.87","275"
"110815",E1206N4875,"0.87","135"
"110816",E1207N4875,"0.87","5"
"110817",E1208N4875,"0.84","45"
"110818",E1209N4875,"0.80","120"
"110819",E1210N4875,"0.81","165"
"110820",E1211N4875,"0.86","125"
"110821",E1212N4875,"0.88","185"
"110822",E1213N4875,"0.92","145"
"110823",E1214N4875,"0.87","20"
"110824",E1215N4875,"0.80","70"
"110825",E1216N4875,"0.76","115"
"110826",E1217N4875,"0.74","150"
"110827",E1218N4875,"0.73","260"
"110828",E1219N4875,"0.73","170"
"110829",E1220N4875,"0.73","45"
"110830",E1221N4875,"0.73","15"
"110831",E1222N4875,"0.69","20"
"110832",E1232N4875,"0.53","10"
"110833",E1233N4875,"0.53","20"
"110834",E1237N4875,"0.53","30"
"110835",E1238N4875,"0.56","2"
"110836",E1239N4875,"0.54","200"
"110837",E1240N4875,"0.53","90"
"110838",E1241N4875,"0.53","105"
"110839",E1244N4875,"0.59","5"
"110840",E1245N4875,"0.53","5"
"110841",E1248N4875,"0.47","210"
"110842",E1249N4875,"0.47","50"
"110843",E1250N4875,"0.39","125"
"110844",E1251N4875,"0.29","50"
"114911",E1219N4861,"0.93","210"
"114912",E1220N4861,"0.93","50"
"114913",E1221N4861,"0.93","105"
"114914",E1222N4861,"0.93","110"
"114915",E1223N4861,"0.91","35"
"114916",E1224N4861,"0.87","155"
"114917",E1225N4861,"0.89","105"
"114918",E1226N4861,"0.93","195"
"114919",E1227N4861,"0.88","190"
"114920",E1228N4861,"0.89","70"
"115242",E1234N4860,"0.95","75"
"114921",E1234N4861,"0.93","85"
"115243",E1235N4860,"0.90","310"
"114922",E1235N4861,"0.90","295"
"115541",E1235N4859,"0.95","250"
"115244",E1236N4860,"0.88","225"
"114923",E1236N4861,"0.86","295"
"115542",E1236N4859,"0.96","365"
"115845",E1233N4858,"1.00","15"
"115846",E1234N4858,"0.98","70"
"115847",E1235N4858,"0.99","125"
"115848",E1236N4858,"0.97","175"
"115849",E1237N4858,"0.93","210"
"115850",E1239N4858,"0.93","100"
"115851",E1240N4858,"0.93","15"
"115852",E1241N4858,"0.92","280"
"115853",E1242N4858,"0.92","235"
"115854",E1243N4858,"0.92","185"
"115855",E1244N4858,"0.93","50"
"115856",E1245N4858,"0.93","290"
"115857",E1246N4858,"0.93","225"
"115858",E1248N4858,"0.75","180"
"115832",E1213N4858,"0.94","120"
"115831",E1212N4858,"0.93","20"
"115830",E1211N4858,"0.93","135"
"115829",E1210N4858,"0.93","70"
"115828",E1209N4858,"0.93","50"
"115827",E1205N4858,"0.93","30"
"115826",E1204N4858,"0.93","95"
"115825",E1203N4858,"0.93","115"
"115824",E1202N4858,"0.93","150"
"115823",E1201N4858,"0.93","45"
"112501",E1201N4869,"0.89","145"
"112502",E1203N4869,"0.91","165"
"112503",E1204N4869,"0.88","285"
"112504",E1205N4869,"0.87","230"
"112505",E1206N4869,"0.84","180"
"112506",E1207N4869,"0.80","140"
"112507",E1208N4869,"0.80","70"
"112508",E1209N4869,"0.74","80"
"112509",E1210N4869,"0.76","100"
"112510",E1211N4869,"0.75","125"
"112511",E1212N4869,"0.74","55"
"112512",E1213N4869,"0.73","55"
"112513",E1214N4869,"0.74","95"
"112514",E1215N4869,"0.79","75"
"112515",E1216N4869,"0.77","90"
"112516",E1217N4869,"0.73","250"
"112517",E1218N4869,"0.73","180"
"112518",E1219N4869,"0.76","55"
"112519",E1221N4869,"0.80","150"
"112520",E1222N4869,"0.79","245"
"112521",E1223N4869,"0.79","245"
"112522",E1224N4869,"0.81","215"
"112523",E1225N4869,"0.85","100"
"112524",E1226N4869,"0.87","80"
"112525",E1227N4869,"0.87","325"
"112526",E1228N4869,"0.79","290"
"112527",E1229N4869,"0.75","230"
"112528",E1230N4869,"0.76","45"
"112529",E1231N4869,"0.67","65"
"112530",E1232N4869,"0.67","140"
"112531",E1233N4869,"0.67","170"
"112532",E1234N4869,"0.71","215"
"112533",E1235N4869,"0.74","125"
"112534",E1236N4869,"0.80","160"
"112535",E1237N4869,"0.79","325"
"112536",E1238N4869,"0.74","265"
"112537",E1239N4869,"0.73","50"
"112538",E1240N4869,"0.70","140"
"112539",E1242N4869,"0.67","70"
"112540",E1243N4869,"0.67","120"
"112541",E1244N4869,"0.67","150"
"112542",E1245N4869,"0.65","105"
"112543",E1246N4869,"0.67","135"
"112544",E1247N4869,"0.67","85"
"112545",E1248N4869,"0.65","125"
"112546",E1249N4869,"0.60","20"
"112547",E1253N4869,"0.32","95"
"112548",E1254N4869,"0.24","50"
"112217",E1202N4870,"0.87","55"
"112218",E1203N4870,"0.87","185"
"112219",E1204N4870,"0.87","260"
"112220",E1205N4870,"0.87","130"
"112221",E1206N4870,"0.87","155"
"112222",E1207N4870,"0.81","70"
"112223",E1208N4870,"0.81","100"
"112224",E1209N4870,"0.78","60"
"112225",E1210N4870,"0.74","95"
"112226",E1211N4870,"0.73","60"
"112227",E1212N4870,"0.73","25"
"112228",E1213N4870,"0.74","25"
"112229",E1214N4870,"0.78","70"
"112230",E1215N4870,"0.80","105"
"112231",E1216N4870,"0.76","75"
"112232",E1217N4870,"0.73","185"
"112233",E1218N4870,"0.73","220"
"112234",E1219N4870,"0.73","130"
"112235",E1220N4870,"0.73","120"
"112236",E1221N4870,"0.73","220"
"112237",E1222N4870,"0.73","35"
"112238",E1223N4870,"0.73","95"
"112239",E1224N4870,"0.73","45"
"112240",E1225N4870,"0.73","200"
"112241",E1226N4870,"0.75","125"
"112242",E1227N4870,"0.78","135"
"112243",E1228N4870,"0.71","55"
"112244",E1229N4870,"0.66","100"
"112245",E1230N4870,"0.62","185"
"112246",E1231N4870,"0.59","195"
"112247",E1232N4870,"0.61","105"
"112248",E1233N4870,"0.62","140"
"112249",E1234N4870,"0.63","200"
"112250",E1237N4870,"0.74","120"
"112251",E1238N4870,"0.73","335"
"112252",E1239N4870,"0.73","225"
"112253",E1241N4870,"0.67","150"
"112254",E1242N4870,"0.67","385"
"112255",E1243N4870,"0.66","120"
"112256",E1244N4870,"0.61","130"
"112257",E1245N4870,"0.60","130"
"112258",E1246N4870,"0.61","105"
"112259",E1247N4870,"0.64","100"
"112260",E1248N4870,"0.66","15"
"114316",E1246N4863,"0.76","190"
"114315",E1245N4863,"0.80","240"
"114314",E1244N4863,"0.83","225"
"114313",E1243N4863,"0.86","215"
"114312",E1242N4863,"0.87","165"
"114311",E1241N4863,"0.87","355"
"114310",E1240N4863,"0.87","250"
"114309",E1239N4863,"0.88","160"
"114308",E1238N4863,"0.91","150"
"114307",E1237N4863,"0.89","310"
"114306",E1236N4863,"0.87","265"
"114305",E1235N4863,"0.90","320"
"114304",E1234N4863,"0.93","200"
"114303",E1233N4863,"0.93","50"
"114302",E1232N4863,"0.93","285"
"114301",E1231N4863,"0.96","60"
"114300",E1230N4863,"0.94","55"
"114299",E1229N4863,"0.89","275"
"114298",E1228N4863,"0.89","90"
"114297",E1227N4863,"0.92","60"
"114296",E1225N4863,"0.84","90"
"114295",E1224N4863,"0.87","155"
"114294",E1223N4863,"0.87","135"
"114293",E1222N4863,"0.87","190"
"114292",E1221N4863,"0.87","190"
"114291",E1220N4863,"0.87","180"
"114290",E1219N4863,"0.86","35"
"114289",E1218N4863,"0.87","100"
"114288",E1217N4863,"0.88","135"
"114287",E1216N4863,"0.91","70"
"114286",E1215N4863,"0.87","140"
"114285",E1214N4863,"0.90","50"
"114284",E1213N4863,"0.91","25"
"114283",E1212N4863,"0.91","80"
"114282",E1211N4863,"0.91","50"
"114281",E1210N4863,"0.93","70"
"114280",E1209N4863,"0.88","110"
"114279",E1208N4863,"0.87","140"
"114278",E1207N4863,"0.87","230"
"114277",E1206N4863,"0.91","10"
"114276",E1205N4863,"0.92","2"
"114275",E1204N4863,"0.87","15"
"114274",E1203N4863,"0.88","155"
"114317",E1247N4863,"0.73","335"
"114318",E1248N4863,"0.69","390"
"114319",E1249N4863,"0.60","350"
"113955",E1214N4864,"0.87","45"
"113956",E1215N4864,"0.87","50"
"113957",E1216N4864,"0.85","40"
"113958",E1217N4864,"0.86","30"
"113959",E1218N4864,"0.83","95"
"113960",E1219N4864,"0.81","5"
"113961",E1220N4864,"0.87","45"
"113962",E1221N4864,"0.87","210"
"113963",E1222N4864,"0.87","80"
"113964",E1223N4864,"0.87","215"
"113965",E1224N4864,"0.87","70"
"113966",E1225N4864,"0.87","140"
"113967",E1226N4864,"0.87","60"
"113968",E1228N4864,"0.90","5"
"113969",E1229N4864,"0.83","15"
"113970",E1232N4864,"0.93","60"
"113971",E1233N4864,"0.93","180"
"113972",E1234N4864,"0.93","115"
"113973",E1235N4864,"0.88","125"
"113974",E1236N4864,"0.88","310"
"113975",E1237N4864,"0.93","345"
"113976",E1238N4864,"0.93","205"
"113977",E1239N4864,"0.93","165"
"113978",E1240N4864,"0.88","400"
"113979",E1241N4864,"0.87","280"
"113980",E1242N4864,"0.86","80"
"113981",E1243N4864,"0.81","280"
"113982",E1244N4864,"0.78","435"
"113983",E1245N4864,"0.74","225"
"113984",E1246N4864,"0.73","225"
"113985",E1247N4864,"0.73","295"
"113986",E1248N4864,"0.70","275"
"113987",E1249N4864,"0.63","260"
"113988",E1250N4864,"0.60","15"
"113954",E1211N4864,"0.87","35"
"113953",E1210N4864,"0.92","115"
"113952",E1209N4864,"0.92","110"
"113951",E1208N4864,"0.87","135"
"113950",E1207N4864,"0.86","85"
"113949",E1206N4864,"0.89","120"
"113948",E1205N4864,"0.87","90"
"113947",E1204N4864,"0.87","80"
"113946",E1203N4864,"0.91","80"
"112801",E1214N4868,"0.75","90"
"112802",E1215N4868,"0.74","70"
"112803",E1216N4868,"0.79","165"
"112804",E1217N4868,"0.76","165"
"112805",E1219N4868,"0.79","165"
"112806",E1220N4868,"0.80","60"
"112807",E1221N4868,"0.80","50"
"112808",E1222N4868,"0.82","250"
"112809",E1223N4868,"0.86","150"
"112810",E1224N4868,"0.87","45"
"112811",E1225N4868,"0.87","105"
"112812",E1226N4868,"0.87","205"
"112813",E1227N4868,"0.87","75"
"112814",E1228N4868,"0.80","215"
"112815",E1229N4868,"0.78","190"
"112816",E1230N4868,"0.75","230"
"112817",E1232N4868,"0.72","30"
"112818",E1233N4868,"0.72","150"
"112819",E1234N4868,"0.73","270"
"112820",E1235N4868,"0.73","165"
"112821",E1236N4868,"0.80","190"
"112822",E1237N4868,"0.80","230"
"112823",E1238N4868,"0.79","165"
"112824",E1239N4868,"0.74","250"
"112825",E1240N4868,"0.72","265"
"112826",E1242N4868,"0.67","50"
"112827",E1243N4868,"0.70","110"
"112828",E1245N4868,"0.72","85"
"112829",E1246N4868,"0.67","175"
"112830",E1247N4868,"0.67","155"
"112831",E1248N4868,"0.67","185"
"112832",E1249N4868,"0.64","90"
"112833",E1250N4868,"0.60","15"
"112834",E1252N4868,"0.52","75"
"112835",E1253N4868,"0.40","130"
"112836",E1254N4868,"0.27","65"
"106763",E1218N4888,"0.55","205"
"107030",E1218N4887,"0.59","110"
"106764",E1219N4888,"0.44","370"
"107031",E1219N4887,"0.57","140"
"106765",E1220N4888,"0.42","95"
"106766",E1223N4888,"0.60","50"
"107032",E1223N4887,"0.59","65"
"106767",E1224N4888,"0.66","150"
"107033",E1224N4887,"0.63","25"
"106768",E1225N4888,"0.73","30"
"107034",E1227N4887,"0.75","90"
"106769",E1228N4888,"0.84","45"
"107035",E1228N4887,"0.80","120"
"106770",E1229N4888,"0.85","175"
"107036",E1229N4887,"0.80","230"
"106771",E1230N4888,"0.84","180"
"107037",E1230N4887,"0.78","165"
"106772",E1231N4888,"0.83","270"
"107038",E1231N4887,"0.76","90"
"106773",E1232N4888,"0.75","230"
"106774",E1233N4888,"0.73","190"
"106775",E1234N4888,"0.68","25"
"106776",E1236N4888,"0.74","15"
"106777",E1237N4888,"0.67","70"
"107039",E1232N4887,"0.69","35"
"107040",E1233N4887,"0.67","30"
"113082",E1220N4867,"0.81","2"
"113083",E1221N4867,"0.82","15"
"113084",E1222N4867,"0.87","105"
"113085",E1223N4867,"0.87","20"
"113086",E1224N4867,"0.87","45"
"113087",E1225N4867,"0.87","120"
"113088",E1226N4867,"0.87","135"
"113089",E1227N4867,"0.87","2"
"113090",E1229N4867,"0.77","130"
"113091",E1230N4867,"0.79","155"
"113092",E1231N4867,"0.80","40"
"113093",E1232N4867,"0.80","120"
"113094",E1233N4867,"0.78","100"
"113095",E1234N4867,"0.74","15"
"113096",E1235N4867,"0.75","120"
"113097",E1236N4867,"0.81","190"
"113098",E1237N4867,"0.81","45"
"113099",E1238N4867,"0.82","220"
"113100",E1239N4867,"0.79","175"
"113101",E1242N4867,"0.73","5"
"113102",E1243N4867,"0.73","10"
"113103",E1245N4867,"0.73","165"
"113104",E1246N4867,"0.71","120"
"113105",E1247N4867,"0.67","80"
"113106",E1248N4867,"0.67","145"
"113107",E1249N4867,"0.67","110"
"113108",E1252N4867,"0.54","15"
"113109",E1254N4867,"0.37","2"
"113375",E1224N4866,"0.84","95"
"113376",E1225N4866,"0.82","80"
"113377",E1226N4866,"0.81","50"
"113378",E1231N4866,"0.80","10"
"113379",E1232N4866,"0.84","155"
"113380",E1233N4866,"0.87","155"
"113381",E1234N4866,"0.85","40"
"113382",E1235N4866,"0.84","40"
"113383",E1236N4866,"0.92","20"
"113384",E1237N4866,"0.93","25"
"113385",E1238N4866,"0.93","10"
"113386",E1239N4866,"0.92","10"
"113387",E1240N4866,"0.88","10"
"113388",E1242N4866,"0.73","20"
"113389",E1243N4866,"0.73","15"
"113390",E1244N4866,"0.73","15"
"113391",E1245N4866,"0.73","10"
"113392",E1246N4866,"0.73","15"
"113393",E1247N4866,"0.69","25"
"113394",E1251N4866,"0.63","20"
"113395",E1252N4866,"0.55","25"
"113396",E1253N4866,"0.48","15"
"111966",E1229N4871,"0.59","245"
"111967",E1230N4871,"0.57","170"
"111968",E1231N4871,"0.57","105"
"111969",E1232N4871,"0.54","160"
"111970",E1233N4871,"0.56","615"
"111971",E1234N4871,"0.59","2"
"111972",E1237N4871,"0.73","15"
"111973",E1238N4871,"0.73","65"
"111974",E1239N4871,"0.73","310"
"111975",E1240N4871,"0.68","25"
"111976",E1241N4871,"0.67","65"
