fid,crs28992re,FMC_INDEX_SOC_Num_65+rea,FMC_INDEX_FOOT_FMC_INDEX_SOC_Num_65+rea,FMC_INDEX_FOOT_CALC_FMC_PETAR_AMENITIES_FMC_INDEX_NON_Num_65+rea,1COR_DEN_INDEX_WALK
"111147",E1233N4874,"50","50","50","0.53"
"111148",E1241N4874,"15","15","15","0.55"
"111149",E1242N4874,"5","5","5","0.60"
"111150",E1243N4874,"10","10","10","0.60"
"111151",E1244N4874,"20","20","20","0.60"
"111152",E1245N4874,"20","20","20","0.60"
"111153",E1246N4874,"20","20","20","0.55"
"111154",E1247N4874,"2","2","2","0.49"
"111155",E1248N4874,"5","5","5","0.47"
"111156",E1249N4874,"2","2","2","0.47"
"111157",E1250N4874,"5","5","5","0.47"
"111158",E1251N4874,"15","15","15","0.40"
"114579",E1194N4862,"30","30","30","0.80"
"114580",E1195N4862,"20","20","20","0.80"
"114581",E1196N4862,"30","30","30","0.80"
"114582",E1197N4862,"35","35","35","0.80"
"114583",E1198N4862,"20","20","20","0.82"
"114584",E1199N4862,"25","25","25","0.87"
"114585",E1200N4862,"25","25","25","0.87"
"114586",E1201N4862,"15","15","15","0.93"
"114587",E1202N4862,"15","15","15","0.92"
"114588",E1203N4862,"10","10","10","0.88"
"114589",E1205N4862,"2","2","2","0.93"
"114590",E1206N4862,"2","2","2","0.93"
"114591",E1207N4862,"15","15","15","0.93"
"114592",E1208N4862,"10","10","10","0.92"
"114593",E1209N4862,"15","15","15","0.91"
"114594",E1210N4862,"25","25","25","0.92"
"114595",E1211N4862,"45","45","45","0.93"
"114596",E1212N4862,"2","2","2","0.93"
"114597",E1213N4862,"20","20","20","0.93"
"114598",E1214N4862,"20","20","20","0.88"
"114599",E1215N4862,"20","20","20","0.89"
"114600",E1216N4862,"30","30","30","0.94"
"114601",E1217N4862,"10","10","10","0.97"
"114602",E1218N4862,"30","30","30","0.92"
"114603",E1219N4862,"10","10","10","0.92"
"114604",E1220N4862,"20","20","20","0.93"
"114605",E1221N4862,"30","30","30","0.93"
"114606",E1222N4862,"10","10","10","0.93"
"114607",E1223N4862,"15","15","15","0.92"
"114608",E1224N4862,"25","25","25","0.87"
"114609",E1225N4862,"5","5","5","0.83"
"114610",E1228N4862,"10","10","10","0.87"
"114611",E1230N4862,"2","2","2","0.99"
"114612",E1231N4862,"10","10","10","1.00"
"114613",E1232N4862,"2","2","2","0.99"
"114614",E1234N4862,"35","35","35","0.93"
"114615",E1235N4862,"45","45","45","0.91"
"114616",E1236N4862,"30","30","30","0.87"
"114617",E1237N4862,"35","35","35","0.86"
"114618",E1238N4862,"30","30","30","0.83"
"114619",E1239N4862,"15","15","15","0.85"
"114620",E1240N4862,"25","25","25","0.87"
"114621",E1241N4862,"5","5","5","0.87"
"114622",E1242N4862,"15","15","15","0.87"
"114623",E1243N4862,"20","20","20","0.87"
"114624",E1244N4862,"10","10","10","0.87"
"114625",E1245N4862,"20","20","20","0.85"
"114626",E1246N4862,"55","55","55","0.80"
"114627",E1247N4862,"35","35","35","0.74"
"114628",E1248N4862,"25","25","25","0.67"
"114629",E1249N4862,"20","20","20","0.61"
"108929",E1196N4881,"2","2","2","0.56"
"108930",E1197N4881,"35","35","35","0.68"
"108931",E1198N4881,"45","45","45","0.73"
"108932",E1199N4881,"70","70","70","0.73"
"108933",E1200N4881,"5","5","5","0.78"
"108934",E1201N4881,"30","30","30","0.80"
"108935",E1202N4881,"75","75","75","0.81"
"108936",E1203N4881,"45","45","45","0.85"
"108937",E1204N4881,"25","25","25","0.87"
"108938",E1205N4881,"45","45","45","0.87"
"108939",E1206N4881,"55","55","55","0.87"
"108940",E1207N4881,"45","45","45","0.89"
"108941",E1208N4881,"20","20","20","0.91"
"108942",E1209N4881,"30","30","30","0.87"
"108943",E1210N4881,"30","30","30","0.81"
"108944",E1211N4881,"35","35","35","0.80"
"108945",E1212N4881,"25","25","25","0.74"
"108946",E1213N4881,"25","25","25","0.79"
"108601",E1196N4882,"2","2","2","0.54"
"108602",E1197N4882,"10","10","10","0.66"
"108603",E1198N4882,"15","15","15","0.73"
"108604",E1199N4882,"15","15","15","0.73"
"108605",E1200N4882,"30","30","30","0.79"
"108606",E1201N4882,"40","40","40","0.80"
"108607",E1202N4882,"15","15","15","0.80"
"108608",E1203N4882,"25","25","25","0.80"
"108609",E1204N4882,"5","5","5","0.82"
"108610",E1205N4882,"45","45","45","0.83"
"108611",E1206N4882,"45","45","45","0.84"
"108612",E1207N4882,"45","45","45","0.84"
"108613",E1208N4882,"30","30","30","0.89"
"108614",E1209N4882,"55","55","55","0.87"
"108615",E1210N4882,"30","30","30","0.83"
"108616",E1211N4882,"20","20","20","0.80"
"108617",E1212N4882,"50","50","50","0.78"
"108618",E1213N4882,"25","25","25","0.74"
"108619",E1225N4882,"5","5","5","0.54"
"108620",E1227N4882,"2","2","2","0.46"
"108621",E1228N4882,"10","10","10","0.44"
"108622",E1229N4882,"2","2","2","0.38"
"108258",E1196N4883,"2","2","2","0.56"
"108259",E1197N4883,"15","15","15","0.63"
"108260",E1198N4883,"25","25","25","0.71"
"108261",E1199N4883,"20","20","20","0.74"
"108262",E1200N4883,"30","30","30","0.80"
"108263",E1201N4883,"30","30","30","0.80"
"108264",E1202N4883,"35","35","35","0.80"
"108265",E1203N4883,"20","20","20","0.80"
"108266",E1204N4883,"2","2","2","0.80"
"108267",E1205N4883,"15","15","15","0.80"
"108268",E1206N4883,"50","50","50","0.80"
"108269",E1207N4883,"50","50","50","0.80"
"108270",E1208N4883,"20","20","20","0.87"
"108271",E1209N4883,"30","30","30","0.87"
"108272",E1210N4883,"35","35","35","0.85"
"108273",E1211N4883,"10","10","10","0.80"
"108274",E1221N4883,"2","2","2","0.60"
"108275",E1223N4883,"5","5","5","0.56"
"108276",E1224N4883,"40","40","40","0.53"
"108277",E1225N4883,"10","10","10","0.57"
"108278",E1226N4883,"40","40","40","0.61"
"108279",E1227N4883,"2","2","2","0.58"
"108280",E1228N4883,"35","35","35","0.54"
"108281",E1229N4883,"35","35","35","0.52"
"108282",E1230N4883,"35","35","35","0.50"
"108283",E1231N4883,"10","10","10","0.41"
"110805",E1196N4875,"65","65","65","0.83"
"110806",E1197N4875,"35","35","35","0.87"
"110807",E1198N4875,"10","10","10","0.87"
"110808",E1199N4875,"10","10","10","0.84"
"110809",E1200N4875,"20","20","20","0.80"
"110810",E1201N4875,"5","5","5","0.80"
"110811",E1202N4875,"15","15","15","0.80"
"110812",E1203N4875,"25","25","25","0.80"
"110813",E1204N4875,"35","35","35","0.85"
"110814",E1205N4875,"50","50","50","0.87"
"110815",E1206N4875,"30","30","30","0.87"
"110816",E1207N4875,"2","2","2","0.87"
"110817",E1208N4875,"10","10","10","0.84"
"110818",E1209N4875,"20","20","20","0.80"
"110819",E1210N4875,"25","25","25","0.81"
"110820",E1211N4875,"10","10","10","0.86"
"110821",E1212N4875,"10","10","10","0.88"
"110822",E1213N4875,"15","15","15","0.92"
"110823",E1214N4875,"2","2","2","0.87"
"110824",E1215N4875,"2","2","2","0.80"
"110825",E1216N4875,"5","5","5","0.76"
"110826",E1217N4875,"5","5","5","0.74"
"110827",E1218N4875,"15","15","15","0.73"
"110828",E1219N4875,"20","20","20","0.73"
"110829",E1220N4875,"10","10","10","0.73"
"110830",E1221N4875,"2","2","2","0.73"
"110831",E1222N4875,"2","2","2","0.69"
"110832",E1232N4875,"2","2","2","0.53"
"110833",E1233N4875,"10","10","10","0.53"
"110834",E1237N4875,"2","2","2","0.53"
"110835",E1238N4875,"2","2","2","0.56"
"110836",E1239N4875,"10","10","10","0.54"
"110837",E1240N4875,"25","25","25","0.53"
"110838",E1241N4875,"30","30","30","0.53"
"110839",E1244N4875,"2","2","2","0.59"
"110840",E1245N4875,"2","2","2","0.53"
"110841",E1248N4875,"5","5","5","0.47"
"110842",E1249N4875,"2","2","2","0.47"
"110843",E1250N4875,"2","2","2","0.39"
"110844",E1251N4875,"10","10","10","0.29"
"114911",E1219N4861,"70","70","70","0.93"
"114912",E1220N4861,"15","15","15","0.93"
"114913",E1221N4861,"20","20","20","0.93"
"114914",E1222N4861,"10","10","10","0.93"
"114915",E1223N4861,"2","2","2","0.91"
"114916",E1224N4861,"5","5","5","0.87"
"114917",E1225N4861,"10","10","10","0.89"
"114918",E1226N4861,"10","10","10","0.93"
"114919",E1227N4861,"20","20","20","0.88"
"114920",E1228N4861,"15","15","15","0.89"
"115242",E1234N4860,"2","2","2","0.95"
"114921",E1234N4861,"10","10","10","0.93"
"115243",E1235N4860,"45","45","45","0.90"
"114922",E1235N4861,"30","30","30","0.90"
"115541",E1235N4859,"15","15","15","0.95"
"115244",E1236N4860,"35","35","35","0.88"
"114923",E1236N4861,"35","35","35","0.86"
"115542",E1236N4859,"35","35","35","0.96"
"115845",E1233N4858,"2","2","2","1.00"
"115846",E1234N4858,"15","15","15","0.98"
"115847",E1235N4858,"10","10","10","0.99"
"115848",E1236N4858,"15","15","15","0.97"
"115849",E1237N4858,"50","50","50","0.93"
"115850",E1239N4858,"20","20","20","0.93"
"115851",E1240N4858,"2","2","2","0.93"
"115852",E1241N4858,"45","45","45","0.92"
"115853",E1242N4858,"40","40","40","0.92"
"115854",E1243N4858,"30","30","30","0.92"
"115855",E1244N4858,"5","5","5","0.93"
"115856",E1245N4858,"45","45","45","0.93"
"115857",E1246N4858,"35","35","35","0.93"
"115858",E1248N4858,"15","15","15","0.75"
"115832",E1213N4858,"15","15","15","0.94"
"115831",E1212N4858,"2","2","2","0.93"
"115830",E1211N4858,"40","40","40","0.93"
"115829",E1210N4858,"15","15","15","0.93"
"115828",E1209N4858,"10","10","10","0.93"
"115827",E1205N4858,"10","10","10","0.93"
"115826",E1204N4858,"10","10","10","0.93"
"115825",E1203N4858,"25","25","25","0.93"
"115824",E1202N4858,"20","20","20","0.93"
"115823",E1201N4858,"20","20","20","0.93"
"112501",E1201N4869,"10","10","10","0.89"
"112502",E1203N4869,"20","20","20","0.91"
"112503",E1204N4869,"40","40","40","0.88"
"112504",E1205N4869,"25","25","25","0.87"
"112505",E1206N4869,"25","25","25","0.84"
"112506",E1207N4869,"15","15","15","0.80"
"112507",E1208N4869,"15","15","15","0.80"
"112508",E1209N4869,"10","10","10","0.74"
"112509",E1210N4869,"15","15","15","0.76"
"112510",E1211N4869,"50","50","50","0.75"
"112511",E1212N4869,"2","2","2","0.74"
"112512",E1213N4869,"5","5","5","0.73"
"112513",E1214N4869,"15","15","15","0.74"
"112514",E1215N4869,"5","5","5","0.79"
"112515",E1216N4869,"15","15","15","0.77"
"112516",E1217N4869,"55","55","55","0.73"
"112517",E1218N4869,"65","65","65","0.73"
"112518",E1219N4869,"20","20","20","0.76"
"112519",E1221N4869,"15","15","15","0.80"
"112520",E1222N4869,"20","20","20","0.79"
"112521",E1223N4869,"45","45","45","0.79"
"112522",E1224N4869,"105","105","105","0.81"
"112523",E1225N4869,"30","30","30","0.85"
"112524",E1226N4869,"30","30","30","0.87"
"112525",E1227N4869,"65","65","65","0.87"
"112526",E1228N4869,"55","55","55","0.79"
"112527",E1229N4869,"50","50","50","0.75"
"112528",E1230N4869,"15","15","15","0.76"
"112529",E1231N4869,"10","10","10","0.67"
"112530",E1232N4869,"15","15","15","0.67"
"112531",E1233N4869,"25","25","25","0.67"
"112532",E1234N4869,"30","30","30","0.71"
"112533",E1235N4869,"15","15","15","0.74"
"112534",E1236N4869,"25","25","25","0.80"
"112535",E1237N4869,"45","45","45","0.79"
"112536",E1238N4869,"15","15","15","0.74"
"112537",E1239N4869,"10","10","10","0.73"
"112538",E1240N4869,"2","2","2","0.70"
"112539",E1242N4869,"20","20","20","0.67"
"112540",E1243N4869,"20","20","20","0.67"
"112541",E1244N4869,"20","20","20","0.67"
"112542",E1245N4869,"15","15","15","0.65"
"112543",E1246N4869,"35","35","35","0.67"
"112544",E1247N4869,"20","20","20","0.67"
"112545",E1248N4869,"25","25","25","0.65"
"112546",E1249N4869,"5","5","5","0.60"
"112547",E1253N4869,"2","2","2","0.32"
"112548",E1254N4869,"2","2","2","0.24"
"112217",E1202N4870,"5","5","5","0.87"
"112218",E1203N4870,"40","40","40","0.87"
"112219",E1204N4870,"35","35","35","0.87"
"112220",E1205N4870,"20","20","20","0.87"
"112221",E1206N4870,"25","25","25","0.87"
"112222",E1207N4870,"10","10","10","0.81"
"112223",E1208N4870,"15","15","15","0.81"
"112224",E1209N4870,"10","10","10","0.78"
"112225",E1210N4870,"10","10","10","0.74"
"112226",E1211N4870,"10","10","10","0.73"
"112227",E1212N4870,"2","2","2","0.73"
"112228",E1213N4870,"2","2","2","0.74"
"112229",E1214N4870,"10","10","10","0.78"
"112230",E1215N4870,"5","5","5","0.80"
"112231",E1216N4870,"10","10","10","0.76"
"112232",E1217N4870,"40","40","40","0.73"
"112233",E1218N4870,"40","40","40","0.73"
"112234",E1219N4870,"35","35","35","0.73"
"112235",E1220N4870,"15","15","15","0.73"
"112236",E1221N4870,"65","65","65","0.73"
"112237",E1222N4870,"2","2","2","0.73"
"112238",E1223N4870,"10","10","10","0.73"
"112239",E1224N4870,"10","10","10","0.73"
"112240",E1225N4870,"25","25","25","0.73"
"112241",E1226N4870,"10","10","10","0.75"
"112242",E1227N4870,"10","10","10","0.78"
"112243",E1228N4870,"5","5","5","0.71"
"112244",E1229N4870,"20","20","20","0.66"
"112245",E1230N4870,"30","30","30","0.62"
"112246",E1231N4870,"40","40","40","0.59"
"112247",E1232N4870,"10","10","10","0.61"
"112248",E1233N4870,"20","20","20","0.62"
"112249",E1234N4870,"35","35","35","0.63"
"112250",E1237N4870,"20","20","20","0.74"
"112251",E1238N4870,"15","15","15","0.73"
"112252",E1239N4870,"5","5","5","0.73"
"112253",E1241N4870,"10","10","10","0.67"
"112254",E1242N4870,"40","40","40","0.67"
"112255",E1243N4870,"25","25","25","0.66"
"112256",E1244N4870,"20","20","20","0.61"
"112257",E1245N4870,"2","2","2","0.60"
"112258",E1246N4870,"2","2","2","0.61"
"112259",E1247N4870,"2","2","2","0.64"
"112260",E1248N4870,"2","2","2","0.66"
"114316",E1246N4863,"35","35","35","0.76"
"114315",E1245N4863,"15","15","15","0.80"
"114314",E1244N4863,"25","25","25","0.83"
"114313",E1243N4863,"10","10","10","0.86"
"114312",E1242N4863,"20","20","20","0.87"
"114311",E1241N4863,"15","15","15","0.87"
"114310",E1240N4863,"20","20","20","0.87"
"114309",E1239N4863,"10","10","10","0.88"
"114308",E1238N4863,"30","30","30","0.91"
"114307",E1237N4863,"50","50","50","0.89"
"114306",E1236N4863,"110","110","110","0.87"
"114305",E1235N4863,"70","70","70","0.90"
"114304",E1234N4863,"20","20","20","0.93"
"114303",E1233N4863,"10","10","10","0.93"
"114302",E1232N4863,"25","25","25","0.93"
"114301",E1231N4863,"5","5","5","0.96"
"114300",E1230N4863,"10","10","10","0.94"
"114299",E1229N4863,"45","45","45","0.89"
"114298",E1228N4863,"10","10","10","0.89"
"114297",E1227N4863,"2","2","2","0.92"
"114296",E1225N4863,"10","10","10","0.84"
"114295",E1224N4863,"15","15","15","0.87"
"114294",E1223N4863,"10","10","10","0.87"
"114293",E1222N4863,"35","35","35","0.87"
"114292",E1221N4863,"40","40","40","0.87"
"114291",E1220N4863,"30","30","30","0.87"
"114290",E1219N4863,"5","5","5","0.86"
"114289",E1218N4863,"30","30","30","0.87"
"114288",E1217N4863,"20","20","20","0.88"
"114287",E1216N4863,"10","10","10","0.91"
"114286",E1215N4863,"25","25","25","0.87"
"114285",E1214N4863,"15","15","15","0.90"
"114284",E1213N4863,"2","2","2","0.91"
"114283",E1212N4863,"20","20","20","0.91"
"114282",E1211N4863,"5","5","5","0.91"
"114281",E1210N4863,"10","10","10","0.93"
"114280",E1209N4863,"5","5","5","0.88"
"114279",E1208N4863,"15","15","15","0.87"
"114278",E1207N4863,"5","5","5","0.87"
"114277",E1206N4863,"2","2","2","0.91"
"114276",E1205N4863,"2","2","2","0.92"
"114275",E1204N4863,"2","2","2","0.87"
"114274",E1203N4863,"25","25","25","0.88"
"114317",E1247N4863,"35","35","35","0.73"
"114318",E1248N4863,"55","55","55","0.69"
"114319",E1249N4863,"35","35","35","0.60"
"113955",E1214N4864,"10","10","10","0.87"
"113956",E1215N4864,"15","15","15","0.87"
"113957",E1216N4864,"2","2","2","0.85"
"113958",E1217N4864,"2","2","2","0.86"
"113959",E1218N4864,"30","30","30","0.83"
"113960",E1219N4864,"2","2","2","0.81"
"113961",E1220N4864,"15","15","15","0.87"
"113962",E1221N4864,"35","35","35","0.87"
"113963",E1222N4864,"30","30","30","0.87"
"113964",E1223N4864,"65","65","65","0.87"
"113965",E1224N4864,"5","5","5","0.87"
"113966",E1225N4864,"110","110","110","0.87"
"113967",E1226N4864,"5","5","5","0.87"
"113968",E1228N4864,"2","2","2","0.90"
"113969",E1229N4864,"2","2","2","0.83"
"113970",E1232N4864,"15","15","15","0.93"
"113971",E1233N4864,"45","45","45","0.93"
"113972",E1234N4864,"35","35","35","0.93"
"113973",E1235N4864,"10","10","10","0.88"
"113974",E1236N4864,"40","40","40","0.88"
"113975",E1237N4864,"30","30","30","0.93"
"113976",E1238N4864,"40","40","40","0.93"
"113977",E1239N4864,"10","10","10","0.93"
"113978",E1240N4864,"25","25","25","0.88"
"113979",E1241N4864,"15","15","15","0.87"
"113980",E1242N4864,"2","2","2","0.86"
"113981",E1243N4864,"20","20","20","0.81"
"113982",E1244N4864,"50","50","50","0.78"
"113983",E1245N4864,"15","15","15","0.74"
"113984",E1246N4864,"10","10","10","0.73"
"113985",E1247N4864,"35","35","35","0.73"
"113986",E1248N4864,"30","30","30","0.70"
"113987",E1249N4864,"145","145","145","0.63"
"113988",E1250N4864,"10","10","10","0.60"
"113954",E1211N4864,"5","5","5","0.87"
"113953",E1210N4864,"15","15","15","0.92"
"113952",E1209N4864,"20","20","20","0.92"
"113951",E1208N4864,"15","15","15","0.87"
"113950",E1207N4864,"10","10","10","0.86"
"113949",E1206N4864,"5","5","5","0.89"
"113948",E1205N4864,"2","2","2","0.87"
"113947",E1204N4864,"5","5","5","0.87"
"113946",E1203N4864,"5","5","5","0.91"
"112801",E1214N4868,"20","20","20","0.75"
"112802",E1215N4868,"10","10","10","0.74"
"112803",E1216N4868,"35","35","35","0.79"
"112804",E1217N4868,"50","50","50","0.76"
"112805",E1219N4868,"30","30","30","0.79"
"112806",E1220N4868,"5","5","5","0.80"
"112807",E1221N4868,"5","5","5","0.80"
"112808",E1222N4868,"40","40","40","0.82"
"112809",E1223N4868,"25","25","25","0.86"
"112810",E1224N4868,"2","2","2","0.87"
"112811",E1225N4868,"20","20","20","0.87"
"112812",E1226N4868,"50","50","50","0.87"
"112813",E1227N4868,"30","30","30","0.87"
"112814",E1228N4868,"55","55","55","0.80"
"112815",E1229N4868,"50","50","50","0.78"
"112816",E1230N4868,"45","45","45","0.75"
"112817",E1232N4868,"2","2","2","0.72"
"112818",E1233N4868,"15","15","15","0.72"
"112819",E1234N4868,"35","35","35","0.73"
"112820",E1235N4868,"25","25","25","0.73"
"112821",E1236N4868,"60","60","60","0.80"
"112822",E1237N4868,"15","15","15","0.80"
"112823",E1238N4868,"15","15","15","0.79"
"112824",E1239N4868,"10","10","10","0.74"
"112825",E1240N4868,"55","55","55","0.72"
"112826",E1242N4868,"2","2","2","0.67"
"112827",E1243N4868,"25","25","25","0.70"
"112828",E1245N4868,"15","15","15","0.72"
"112829",E1246N4868,"25","25","25","0.67"
"112830",E1247N4868,"20","20","20","0.67"
"112831",E1248N4868,"20","20","20","0.67"
"112832",E1249N4868,"10","10","10","0.64"
"112833",E1250N4868,"2","2","2","0.60"
"112834",E1252N4868,"2","2","2","0.52"
"112835",E1253N4868,"2","2","2","0.40"
"112836",E1254N4868,"2","2","2","0.27"
"106763",E1218N4888,"50","50","50","0.55"
"107030",E1218N4887,"55","55","55","0.59"
"106764",E1219N4888,"30","30","30","0.44"
"107031",E1219N4887,"15","15","15","0.57"
"106765",E1220N4888,"2","2","2","0.42"
"106766",E1223N4888,"2","2","2","0.60"
"107032",E1223N4887,"5","5","5","0.59"
"106767",E1224N4888,"10","10","10","0.66"
"107033",E1224N4887,"2","2","2","0.63"
"106768",E1225N4888,"10","10","10","0.73"
"107034",E1227N4887,"10","10","10","0.75"
"106769",E1228N4888,"2","2","2","0.84"
"107035",E1228N4887,"20","20","20","0.80"
"106770",E1229N4888,"15","15","15","0.85"
"107036",E1229N4887,"30","30","30","0.80"
"106771",E1230N4888,"20","20","20","0.84"
"107037",E1230N4887,"20","20","20","0.78"
"106772",E1231N4888,"30","30","30","0.83"
"107038",E1231N4887,"5","5","5","0.76"
"106773",E1232N4888,"30","30","30","0.75"
"106774",E1233N4888,"15","15","15","0.73"
"106775",E1234N4888,"5","5","5","0.68"
"106776",E1236N4888,"2","2","2","0.74"
"106777",E1237N4888,"5","5","5","0.67"
"107039",E1232N4887,"2","2","2","0.69"
"107040",E1233N4887,"2","2","2","0.67"
"113082",E1220N4867,"2","2","2","0.81"
"113083",E1221N4867,"2","2","2","0.82"
"113084",E1222N4867,"25","25","25","0.87"
"113085",E1223N4867,"5","5","5","0.87"
"113086",E1224N4867,"15","15","15","0.87"
"113087",E1225N4867,"20","20","20","0.87"
"113088",E1226N4867,"20","20","20","0.87"
"113089",E1227N4867,"2","2","2","0.87"
