fid,crs28992re,FMC_INDEX_SOC_Num_65+rea,FMC_INDEX_FOOT_FMC_INDEX_SOC_Num_65+rea
"108936",E1203N4881,"45","45"
"108937",E1204N4881,"25","25"
"108938",E1205N4881,"45","45"
"108939",E1206N4881,"55","55"
"108940",E1207N4881,"45","45"
"108941",E1208N4881,"20","20"
"108942",E1209N4881,"30","30"
"108943",E1210N4881,"30","30"
"108944",E1211N4881,"35","35"
"108945",E1212N4881,"25","25"
"108946",E1213N4881,"25","25"
"108601",E1196N4882,"2","2"
"108602",E1197N4882,"10","10"
"108603",E1198N4882,"15","15"
"108604",E1199N4882,"15","15"
"108605",E1200N4882,"30","30"
"108606",E1201N4882,"40","40"
"108607",E1202N4882,"15","15"
"108608",E1203N4882,"25","25"
"108609",E1204N4882,"5","5"
"108610",E1205N4882,"45","45"
"108611",E1206N4882,"45","45"
"108612",E1207N4882,"45","45"
"108613",E1208N4882,"30","30"
"108614",E1209N4882,"55","55"
"108615",E1210N4882,"30","30"
"108616",E1211N4882,"20","20"
"108617",E1212N4882,"50","50"
"108618",E1213N4882,"25","25"
"108619",E1225N4882,"5","5"
"108620",E1227N4882,"2","2"
"108621",E1228N4882,"10","10"
"108622",E1229N4882,"2","2"
"108258",E1196N4883,"2","2"
"108259",E1197N4883,"15","15"
"108260",E1198N4883,"25","25"
"108261",E1199N4883,"20","20"
"108262",E1200N4883,"30","30"
"108263",E1201N4883,"30","30"
"108264",E1202N4883,"35","35"
"108265",E1203N4883,"20","20"
"108266",E1204N4883,"2","2"
"108267",E1205N4883,"15","15"
"108268",E1206N4883,"50","50"
"108269",E1207N4883,"50","50"
"108270",E1208N4883,"20","20"
"108271",E1209N4883,"30","30"
"108272",E1210N4883,"35","35"
"108273",E1211N4883,"10","10"
"108274",E1221N4883,"2","2"
"108275",E1223N4883,"5","5"
"108276",E1224N4883,"40","40"
"108277",E1225N4883,"10","10"
"108278",E1226N4883,"40","40"
"108279",E1227N4883,"2","2"
"108280",E1228N4883,"35","35"
"108281",E1229N4883,"35","35"
"108282",E1230N4883,"35","35"
"108283",E1231N4883,"10","10"
"110805",E1196N4875,"65","65"
"110806",E1197N4875,"35","35"
"110807",E1198N4875,"10","10"
"110808",E1199N4875,"10","10"
"110809",E1200N4875,"20","20"
"110810",E1201N4875,"5","5"
"110811",E1202N4875,"15","15"
"110812",E1203N4875,"25","25"
"110813",E1204N4875,"35","35"
"110814",E1205N4875,"50","50"
"110815",E1206N4875,"30","30"
"110816",E1207N4875,"2","2"
"110817",E1208N4875,"10","10"
"110818",E1209N4875,"20","20"
"110819",E1210N4875,"25","25"
"110820",E1211N4875,"10","10"
"110821",E1212N4875,"10","10"
"110822",E1213N4875,"15","15"
"110823",E1214N4875,"2","2"
"110824",E1215N4875,"2","2"
"110825",E1216N4875,"5","5"
"110826",E1217N4875,"5","5"
"110827",E1218N4875,"15","15"
"110828",E1219N4875,"20","20"
"110829",E1220N4875,"10","10"
"110830",E1221N4875,"2","2"
"110831",E1222N4875,"2","2"
"110832",E1232N4875,"2","2"
"110833",E1233N4875,"10","10"
"110834",E1237N4875,"2","2"
"110835",E1238N4875,"2","2"
"110836",E1239N4875,"10","10"
"110837",E1240N4875,"25","25"
"110838",E1241N4875,"30","30"
"110839",E1244N4875,"2","2"
"110840",E1245N4875,"2","2"
"110841",E1248N4875,"5","5"
"110842",E1249N4875,"2","2"
"110843",E1250N4875,"2","2"
"110844",E1251N4875,"10","10"
"114911",E1219N4861,"70","70"
"114912",E1220N4861,"15","15"
"114913",E1221N4861,"20","20"
"114914",E1222N4861,"10","10"
"114915",E1223N4861,"2","2"
"114916",E1224N4861,"5","5"
"114917",E1225N4861,"10","10"
"114918",E1226N4861,"10","10"
"114919",E1227N4861,"20","20"
"114920",E1228N4861,"15","15"
"115242",E1234N4860,"2","2"
"114921",E1234N4861,"10","10"
"115243",E1235N4860,"45","45"
"114922",E1235N4861,"30","30"
"115541",E1235N4859,"15","15"
"115244",E1236N4860,"35","35"
"114923",E1236N4861,"35","35"
"115542",E1236N4859,"35","35"
"115845",E1233N4858,"2","2"
"115846",E1234N4858,"15","15"
"115847",E1235N4858,"10","10"
"115848",E1236N4858,"15","15"
"115849",E1237N4858,"50","50"
"115850",E1239N4858,"20","20"
"115851",E1240N4858,"2","2"
"115852",E1241N4858,"45","45"
"115853",E1242N4858,"40","40"
"115854",E1243N4858,"30","30"
"115855",E1244N4858,"5","5"
"115856",E1245N4858,"45","45"
"115857",E1246N4858,"35","35"
"115858",E1248N4858,"15","15"
"115832",E1213N4858,"15","15"
"115831",E1212N4858,"2","2"
"115830",E1211N4858,"40","40"
"115829",E1210N4858,"15","15"
"115828",E1209N4858,"10","10"
"115827",E1205N4858,"10","10"
"115826",E1204N4858,"10","10"
"115825",E1203N4858,"25","25"
"115824",E1202N4858,"20","20"
"115823",E1201N4858,"20","20"
"112501",E1201N4869,"10","10"
"112502",E1203N4869,"20","20"
"112503",E1204N4869,"40","40"
"112504",E1205N4869,"25","25"
"112505",E1206N4869,"25","25"
"112506",E1207N4869,"15","15"
"112507",E1208N4869,"15","15"
"112508",E1209N4869,"10","10"
"112509",E1210N4869,"15","15"
"112510",E1211N4869,"50","50"
"112511",E1212N4869,"2","2"
"112512",E1213N4869,"5","5"
"112513",E1214N4869,"15","15"
"112514",E1215N4869,"5","5"
"112515",E1216N4869,"15","15"
"112516",E1217N4869,"55","55"
"112517",E1218N4869,"65","65"
"112518",E1219N4869,"20","20"
"112519",E1221N4869,"15","15"
"112520",E1222N4869,"20","20"
"112521",E1223N4869,"45","45"
"112522",E1224N4869,"105","105"
"112523",E1225N4869,"30","30"
"112524",E1226N4869,"30","30"
"112525",E1227N4869,"65","65"
"112526",E1228N4869,"55","55"
"112527",E1229N4869,"50","50"
"112528",E1230N4869,"15","15"
"112529",E1231N4869,"10","10"
"112530",E1232N4869,"15","15"
"112531",E1233N4869,"25","25"
"112532",E1234N4869,"30","30"
"112533",E1235N4869,"15","15"
"112534",E1236N4869,"25","25"
"112535",E1237N4869,"45","45"
"112536",E1238N4869,"15","15"
"112537",E1239N4869,"10","10"
"112538",E1240N4869,"2","2"
"112539",E1242N4869,"20","20"
"112540",E1243N4869,"20","20"
"112541",E1244N4869,"20","20"
"112542",E1245N4869,"15","15"
"112543",E1246N4869,"35","35"
"112544",E1247N4869,"20","20"
"112545",E1248N4869,"25","25"
"112546",E1249N4869,"5","5"
"112547",E1253N4869,"2","2"
"112548",E1254N4869,"2","2"
"112217",E1202N4870,"5","5"
"112218",E1203N4870,"40","40"
"112219",E1204N4870,"35","35"
"112220",E1205N4870,"20","20"
"112221",E1206N4870,"25","25"
"112222",E1207N4870,"10","10"
"112223",E1208N4870,"15","15"
"112224",E1209N4870,"10","10"
"112225",E1210N4870,"10","10"
"112226",E1211N4870,"10","10"
"112227",E1212N4870,"2","2"
"112228",E1213N4870,"2","2"
"112229",E1214N4870,"10","10"
"112230",E1215N4870,"5","5"
"112231",E1216N4870,"10","10"
"112232",E1217N4870,"40","40"
"112233",E1218N4870,"40","40"
"112234",E1219N4870,"35","35"
"112235",E1220N4870,"15","15"
"112236",E1221N4870,"65","65"
"112237",E1222N4870,"2","2"
"112238",E1223N4870,"10","10"
"112239",E1224N4870,"10","10"
"112240",E1225N4870,"25","25"
"112241",E1226N4870,"10","10"
"112242",E1227N4870,"10","10"
"112243",E1228N4870,"5","5"
"112244",E1229N4870,"20","20"
"112245",E1230N4870,"30","30"
"112246",E1231N4870,"40","40"
"112247",E1232N4870,"10","10"
"112248",E1233N4870,"20","20"
"112249",E1234N4870,"35","35"
"112250",E1237N4870,"20","20"
"112251",E1238N4870,"15","15"
"112252",E1239N4870,"5","5"
"112253",E1241N4870,"10","10"
"112254",E1242N4870,"40","40"
"112255",E1243N4870,"25","25"
"112256",E1244N4870,"20","20"
"112257",E1245N4870,"2","2"
"112258",E1246N4870,"2","2"
"112259",E1247N4870,"2","2"
"112260",E1248N4870,"2","2"
"114316",E1246N4863,"35","35"
"114315",E1245N4863,"15","15"
"114314",E1244N4863,"25","25"
"114313",E1243N4863,"10","10"
"114312",E1242N4863,"20","20"
"114311",E1241N4863,"15","15"
"114310",E1240N4863,"20","20"
"114309",E1239N4863,"10","10"
"114308",E1238N4863,"30","30"
"114307",E1237N4863,"50","50"
"114306",E1236N4863,"110","110"
"114305",E1235N4863,"70","70"
"114304",E1234N4863,"20","20"
"114303",E1233N4863,"10","10"
"114302",E1232N4863,"25","25"
"114301",E1231N4863,"5","5"
"114300",E1230N4863,"10","10"
"114299",E1229N4863,"45","45"
"114298",E1228N4863,"10","10"
"114297",E1227N4863,"2","2"
"114296",E1225N4863,"10","10"
"114295",E1224N4863,"15","15"
"114294",E1223N4863,"10","10"
"114293",E1222N4863,"35","35"
"114292",E1221N4863,"40","40"
"114291",E1220N4863,"30","30"
"114290",E1219N4863,"5","5"
"114289",E1218N4863,"30","30"
"114288",E1217N4863,"20","20"
"114287",E1216N4863,"10","10"
"114286",E1215N4863,"25","25"
"114285",E1214N4863,"15","15"
"114284",E1213N4863,"2","2"
"114283",E1212N4863,"20","20"
"114282",E1211N4863,"5","5"
"114281",E1210N4863,"10","10"
"114280",E1209N4863,"5","5"
"114279",E1208N4863,"15","15"
"114278",E1207N4863,"5","5"
"114277",E1206N4863,"2","2"
"114276",E1205N4863,"2","2"
"114275",E1204N4863,"2","2"
"114274",E1203N4863,"25","25"
"114317",E1247N4863,"35","35"
"114318",E1248N4863,"55","55"
"114319",E1249N4863,"35","35"
"113955",E1214N4864,"10","10"
"113956",E1215N4864,"15","15"
"113957",E1216N4864,"2","2"
"113958",E1217N4864,"2","2"
"113959",E1218N4864,"30","30"
"113960",E1219N4864,"2","2"
"113961",E1220N4864,"15","15"
"113962",E1221N4864,"35","35"
"113963",E1222N4864,"30","30"
"113964",E1223N4864,"65","65"
"113965",E1224N4864,"5","5"
"113966",E1225N4864,"110","110"
"113967",E1226N4864,"5","5"
"113968",E1228N4864,"2","2"
"113969",E1229N4864,"2","2"
"113970",E1232N4864,"15","15"
"113971",E1233N4864,"45","45"
"113972",E1234N4864,"35","35"
"113973",E1235N4864,"10","10"
"113974",E1236N4864,"40","40"
"113975",E1237N4864,"30","30"
"113976",E1238N4864,"40","40"
"113977",E1239N4864,"10","10"
"113978",E1240N4864,"25","25"
"113979",E1241N4864,"15","15"
"113980",E1242N4864,"2","2"
"113981",E1243N4864,"20","20"
"113982",E1244N4864,"50","50"
"113983",E1245N4864,"15","15"
"113984",E1246N4864,"10","10"
"113985",E1247N4864,"35","35"
"113986",E1248N4864,"30","30"
"113987",E1249N4864,"145","145"
"113988",E1250N4864,"10","10"
"113954",E1211N4864,"5","5"
"113953",E1210N4864,"15","15"
"113952",E1209N4864,"20","20"
"113951",E1208N4864,"15","15"
"113950",E1207N4864,"10","10"
"113949",E1206N4864,"5","5"
"113948",E1205N4864,"2","2"
"113947",E1204N4864,"5","5"
"113946",E1203N4864,"5","5"
"112801",E1214N4868,"20","20"
"112802",E1215N4868,"10","10"
"112803",E1216N4868,"35","35"
"112804",E1217N4868,"50","50"
"112805",E1219N4868,"30","30"
"112806",E1220N4868,"5","5"
"112807",E1221N4868,"5","5"
"112808",E1222N4868,"40","40"
"112809",E1223N4868,"25","25"
"112810",E1224N4868,"2","2"
"112811",E1225N4868,"20","20"
"112812",E1226N4868,"50","50"
"112813",E1227N4868,"30","30"
"112814",E1228N4868,"55","55"
"112815",E1229N4868,"50","50"
"112816",E1230N4868,"45","45"
"112817",E1232N4868,"2","2"
"112818",E1233N4868,"15","15"
"112819",E1234N4868,"35","35"
"112820",E1235N4868,"25","25"
"112821",E1236N4868,"60","60"
"112822",E1237N4868,"15","15"
"112823",E1238N4868,"15","15"
"112824",E1239N4868,"10","10"
"112825",E1240N4868,"55","55"
"112826",E1242N4868,"2","2"
"112827",E1243N4868,"25","25"
"112828",E1245N4868,"15","15"
"112829",E1246N4868,"25","25"
"112830",E1247N4868,"20","20"
"112831",E1248N4868,"20","20"
"112832",E1249N4868,"10","10"
"112833",E1250N4868,"2","2"
"112834",E1252N4868,"2","2"
"112835",E1253N4868,"2","2"
"112836",E1254N4868,"2","2"
"106763",E1218N4888,"50","50"
"107030",E1218N4887,"55","55"
"106764",E1219N4888,"30","30"
"107031",E1219N4887,"15","15"
"106765",E1220N4888,"2","2"
"106766",E1223N4888,"2","2"
"107032",E1223N4887,"5","5"
"106767",E1224N4888,"10","10"
"107033",E1224N4887,"2","2"
"106768",E1225N4888,"10","10"
"107034",E1227N4887,"10","10"
"106769",E1228N4888,"2","2"
"107035",E1228N4887,"20","20"
"106770",E1229N4888,"15","15"
"107036",E1229N4887,"30","30"
"106771",E1230N4888,"20","20"
"107037",E1230N4887,"20","20"
"106772",E1231N4888,"30","30"
"107038",E1231N4887,"5","5"
"106773",E1232N4888,"30","30"
"106774",E1233N4888,"15","15"
"106775",E1234N4888,"5","5"
"106776",E1236N4888,"2","2"
"106777",E1237N4888,"5","5"
"107039",E1232N4887,"2","2"
"107040",E1233N4887,"2","2"
"113082",E1220N4867,"2","2"
"113083",E1221N4867,"2","2"
"113084",E1222N4867,"25","25"
"113085",E1223N4867,"5","5"
"113086",E1224N4867,"15","15"
"113087",E1225N4867,"20","20"
"113088",E1226N4867,"20","20"
"113089",E1227N4867,"2","2"
"113090",E1229N4867,"40","40"
"113091",E1230N4867,"30","30"
"113092",E1231N4867,"2","2"
"113093",E1232N4867,"10","10"
"113094",E1233N4867,"30","30"
"113095",E1234N4867,"5","5"
"113096",E1235N4867,"20","20"
"113097",E1236N4867,"30","30"
"113098",E1237N4867,"2","2"
"113099",E1238N4867,"15","15"
"113100",E1239N4867,"20","20"
"113101",E1242N4867,"2","2"
"113102",E1243N4867,"2","2"
"113103",E1245N4867,"25","25"
"113104",E1246N4867,"15","15"
"113105",E1247N4867,"15","15"
"113106",E1248N4867,"15","15"
"113107",E1249N4867,"5","5"
"113108",E1252N4867,"2","2"
"113109",E1254N4867,"2","2"
"113375",E1224N4866,"15","15"
"113376",E1225N4866,"10","10"
"113377",E1226N4866,"5","5"
"113378",E1231N4866,"2","2"
"113379",E1232N4866,"50","50"
"113380",E1233N4866,"10","10"
"113381",E1234N4866,"2","2"
"113382",E1235N4866,"5","5"
"113383",E1236N4866,"2","2"
"113384",E1237N4866,"2","2"
"113385",E1238N4866,"2","2"
"113386",E1239N4866,"2","2"
"113387",E1240N4866,"2","2"
"113388",E1242N4866,"2","2"
"113389",E1243N4866,"2","2"
"113390",E1244N4866,"2","2"
"113391",E1245N4866,"2","2"
"113392",E1246N4866,"5","5"
"113393",E1247N4866,"2","2"
"113394",E1251N4866,"2","2"
"113395",E1252N4866,"5","5"
"113396",E1253N4866,"2","2"
"111966",E1229N4871,"2","2"
"111967",E1230N4871,"35","35"
"111968",E1231N4871,"20","20"
"111969",E1232N4871,"35","35"
"111970",E1233N4871,"55","55"
"111971",E1234N4871,"2","2"
"111972",E1237N4871,"2","2"
"111973",E1238N4871,"15","15"
"111974",E1239N4871,"10","10"
"111975",E1240N4871,"25","25"
"111976",E1241N4871,"2","2"
"111977",E1242N4871,"25","25"
"111978",E1243N4871,"30","30"
"111979",E1244N4871,"50","50"
"111980",E1245N4871,"15","15"
"111981",E1246N4871,"35","35"
"111982",E1247N4871,"20","20"
"111983",E1248N4871,"10","10"
"111984",E1249N4871,"10","10"
"111985",E1250N4871,"5","5"
"111986",E1251N4871,"5","5"
"111987",E1252N4871,"10","10"
"111988",E1253N4871,"2","2"
"111701",E1229N4872,"2","2"
"111702",E1230N4872,"50","50"
"111703",E1231N4872,"45","45"
"111704",E1232N4872,"10","10"
"111705",E1233N4872,"30","30"
"111706",E1234N4872,"5","5"
"111707",E1235N4872,"10","10"
"111708",E1239N4872,"2","2"
"111709",E1243N4872,"2","2"
"111710",E1244N4872,"2","2"
"111711",E1245N4872,"5","5"
"111712",E1246N4872,"2","2"
"111713",E1247N4872,"2","2"
"111714",E1248N4872,"2","2"
"111715",E1249N4872,"5","5"
"111716",E1250N4872,"2","2"
"111717",E1251N4872,"2","2"
"111718",E1252N4872,"15","15"
"111719",E1253N4872,"5","5"
"111429",E1231N4873,"50","50"
"111430",E1232N4873,"80","80"
"111431",E1233N4873,"15","15"
"111432",E1234N4873,"20","20"
"111433",E1235N4873,"45","45"
"111434",E1236N4873,"2","2"
"111435",E1237N4873,"2","2"
"111436",E1238N4873,"2","2"
"111437",E1242N4873,"10","10"
"111438",E1243N4873,"15","15"
"111439",E1244N4873,"5","5"
"111440",E1245N4873,"15","15"
"111441",E1246N4873,"30","30"
"111442",E1247N4873,"10","10"
"111443",E1248N4873,"10","10"
"111444",E1249N4873,"5","5"
"111445",E1250N4873,"2","2"
"111446",E1251N4873,"2","2"
"115245",E1237N4860,"45","45"
"114924",E1237N4861,"45","45"
"115543",E1237N4859,"10","10"
"115246",E1238N4860,"30","30"
"114925",E1238N4861,"30","30"
"115544",E1238N4859,"20","20"
"114926",E1239N4861,"15","15"
"115247",E1240N4860,"20","20"
"114927",E1240N4861,"20","20"
"115545",E1240N4859,"25","25"
"115248",E1241N4860,"45","45"
"114928",E1241N4861,"25","25"
"115546",E1241N4859,"55","55"
"115249",E1242N4860,"25","25"
"114929",E1242N4861,"25","25"
"115547",E1242N4859,"45","45"
"114930",E1243N4861,"30","30"
"115250",E1243N4860,"30","30"
"115548",E1243N4859,"45","45"
"114931",E1244N4861,"40","40"
"115251",E1244N4860,"75","75"
"115549",E1244N4859,"25","25"
"114932",E1245N4861,"30","30"
"115252",E1245N4860,"55","55"
"115550",E1245N4859,"55","55"
"114933",E1246N4861,"20","20"
"115253",E1246N4860,"50","50"
"114934",E1247N4861,"25","25"
"115254",E1247N4860,"35","35"
"114935",E1248N4861,"20","20"
"115255",E1248N4860,"25","25"
"114936",E1249N4861,"10","10"
"115256",E1249N4860,"5","5"
"115257",E1253N4860,"2","2"
"115551",E1246N4859,"35","35"
"115552",E1247N4859,"15","15"
"115553",E1248N4859,"45","45"
"115554",E1249N4859,"2","2"
"114907",E1215N4861,"15","15"
"115227",E1215N4860,"20","20"
"114908",E1216N4861,"5","5"
"115228",E1216N4860,"30","30"
"114909",E1217N4861,"15","15"
"115229",E1217N4860,"10","10"
"114910",E1218N4861,"35","35"
"115230",E1218N4860,"20","20"
"115231",E1219N4860,"25","25"
"115232",E1220N4860,"5","5"
"115233",E1221N4860,"25","25"
"115234",E1222N4860,"5","5"
"115235",E1223N4860,"2","2"
"115236",E1224N4860,"25","25"
"115237",E1225N4860,"20","20"
"115238",E1226N4860,"10","10"
"115239",E1227N4860,"35","35"
"115240",E1228N4860,"15","15"
"115241",E1229N4860,"5","5"
"114906",E1214N4861,"40","40"
"114905",E1213N4861,"25","25"
"114904",E1212N4861,"5","5"
"114903",E1211N4861,"30","30"
"114902",E1210N4861,"25","25"
"114901",E1209N4861,"15","15"
"114900",E1208N4861,"15","15"
"114899",E1207N4861,"2","2"
"114898",E1206N4861,"2","2"
"114897",E1205N4861,"10","10"
"114896",E1204N4861,"30","30"
"114895",E1203N4861,"10","10"
"114894",E1202N4861,"20","20"
"114893",E1201N4861,"15","15"
"105321",E1251N4894,"10","10"
"105315",E1245N4894,"30","30"
"105316",E1246N4894,"10","10"
"105317",E1247N4894,"25","25"
"105318",E1248N4894,"20","20"
"105319",E1249N4894,"10","10"
"105320",E1250N4894,"20","20"
"105322",E1252N4894,"2","2"
"105323",E1253N4894,"15","15"
"105324",E1254N4894,"5","5"
"105325",E1255N4894,"60","60"
"105326",E1256N4894,"70","70"
"105122",E1245N4895,"30","30"
"105123",E1246N4895,"15","15"
"105124",E1247N4895,"35","35"
"105125",E1248N4895,"10","10"
"105126",E1249N4895,"10","10"
"105127",E1250N4895,"5","5"
"105128",E1251N4895,"15","15"
"105327",E1257N4894,"2","2"
"105328",E1258N4894,"2","2"
"105329",E1259N4894,"5","5"
"105330",E1260N4894,"20","20"
"105331",E1261N4894,"2","2"
"105314",E1244N4894,"15","15"
"105313",E1243N4894,"15","15"
"105312",E1242N4894,"2","2"
"105118",E1241N4895,"5","5"
"105311",E1241N4894,"10","10"
"105117",E1240N4895,"15","15"
"105310",E1240N4894,"25","25"
"105116",E1239N4895,"35","35"
"105309",E1239N4894,"5","5"
"115556",E1270N4859,"2","2"
"115259",E1270N4860,"2","2"
"114940",E1270N4861,"2","2"
"115557",E1271N4859,"2","2"
"115260",E1271N4860,"2","2"
"114941",E1271N4861,"2","2"
"114630",E1271N4862,"2","2"
"115859",E1271N4858,"2","2"
"115558",E1272N4859,"5","5"
"115261",E1272N4860,"5","5"
"114942",E1272N4861,"10","10"
"114631",E1272N4862,"2","2"
"115860",E1272N4858,"2","2"
"116156",E1272N4857,"2","2"
"115559",E1273N4859,"2","2"
"115262",E1273N4860,"30","30"
"114943",E1273N4861,"2","2"
"114632",E1273N4862,"2","2"
"115861",E1273N4858,"10","10"
"116157",E1273N4857,"2","2"
"115560",E1274N4859,"5","5"
"114944",E1274N4861,"5","5"
"114633",E1274N4862,"2","2"
"115862",E1274N4858,"10","10"
"115863",E1275N4858,"2","2"
"116778",E1283N4855,"2","2"
"116776",E1281N4855,"10","10"
"116775",E1280N4855,"5","5"
"116774",E1279N4855,"2","2"
"116773",E1278N4855,"10","10"
"116772",E1277N4855,"5","5"
"116460",E1282N4856,"2","2"
"116461",E1283N4856,"10","10"
"116459",E1281N4856,"5","5"
"116458",E1280N4856,"5","5"
"116457",E1279N4856,"10","10"
"116456",E1278N4856,"10","10"
"116162",E1282N4857,"2","2"
"116163",E1283N4857,"5","5"
"116161",E1281N4857,"25","25"
"116160",E1280N4857,"25","25"
"116159",E1279N4857,"5","5"
"116158",E1278N4857,"40","40"
"115868",E1282N4858,"35","35"
"115869",E1283N4858,"2","2"
"115867",E1281N4858,"5","5"
"115866",E1280N4858,"2","2"
"115865",E1279N4858,"10","10"
"115864",E1278N4858,"2","2"
"115564",E1281N4859,"15","15"
"115563",E1280N4859,"20","20"
"115562",E1279N4859,"5","5"
"115561",E1278N4859,"2","2"
"116777",E1282N4855,"20","20"
"115265",E1280N4860,"2","2"
"115263",E1276N4860,"2","2"
"114946",E1278N4861,"2","2"
"114945",E1277N4861,"2","2"
"114638",E1279N4862,"2","2"
"114637",E1278N4862,"2","2"
"114636",E1277N4862,"2","2"
"114635",E1276N4862,"2","2"
"114634",E1275N4862,"2","2"
