fid,crs28992re,num_nonwes
"115233",E1221N4860,33.000
"115234",E1222N4860,13.000
"115235",E1223N4860,28.000
"115236",E1224N4860,66.000
"115237",E1225N4860,24.000
"115238",E1226N4860,-24999.250
"115239",E1227N4860,24.000
"115240",E1228N4860,14.000
"115241",E1229N4860,18.000
"114905",E1213N4861,27.000
"114904",E1212N4861,22.500
"114903",E1211N4861,42.000
"114902",E1210N4861,48.000
"114901",E1209N4861,44.000
"114900",E1208N4861,58.500
"114899",E1207N4861,9.000
"114898",E1206N4861,14.000
"114896",E1204N4861,21.000
"114895",E1203N4861,33.000
"114894",E1202N4861,36.000
"114893",E1201N4861,34.500
"105315",E1245N4894,8.000
"105316",E1246N4894,13.500
"105317",E1247N4894,-74997.750
"105318",E1248N4894,26.000
"105319",E1249N4894,8.000
"105320",E1250N4894,10.000
"105322",E1252N4894,25.500
"105323",E1253N4894,16.500
"105324",E1254N4894,9.000
"105325",E1255N4894,32.500
"105326",E1256N4894,20.000
"105122",E1245N4895,11.500
"105123",E1246N4895,18.000
"105124",E1247N4895,24.000
"105125",E1248N4895,9.500
"105127",E1250N4895,21.000
"105128",E1251N4895,28.000
"105327",E1257N4894,-39998.800
"105328",E1258N4894,-74997.750
"105329",E1259N4894,27.000
"105330",E1260N4894,0.000
"105331",E1261N4894,5.500
"105314",E1244N4894,23.000
"105311",E1241N4894,8.000
"105117",E1240N4895,8.000
"105310",E1240N4894,15.000
"105116",E1239N4895,16.000
"105309",E1239N4894,18.000
"115556",E1270N4859,12.000
"115259",E1270N4860,14.500
"114940",E1270N4861,9.500
"115557",E1271N4859,7.500
"115260",E1271N4860,37.000
"114941",E1271N4861,14.500
"114630",E1271N4862,-54998.350
"115558",E1272N4859,32.000
"115261",E1272N4860,20.500
"114942",E1272N4861,18.500
"114631",E1272N4862,21.000
"115860",E1272N4858,9.500
"116156",E1272N4857,16.000
"115559",E1273N4859,31.000
"115262",E1273N4860,51.000
"114943",E1273N4861,13.000
"114632",E1273N4862,10.000
"115861",E1273N4858,34.500
"116157",E1273N4857,-34998.950
"115560",E1274N4859,-139995.800
"114944",E1274N4861,30.000
"114633",E1274N4862,42.000
"115862",E1274N4858,10.000
"116778",E1283N4855,43.500
"116776",E1281N4855,45.000
"116775",E1280N4855,27.000
"116774",E1279N4855,-19999.400
"116773",E1278N4855,16.500
"116772",E1277N4855,12.000
"116460",E1282N4856,32.000
"116461",E1283N4856,21.000
"116459",E1281N4856,17.000
"116458",E1280N4856,64.500
"116457",E1279N4856,44.000
"116456",E1278N4856,11.000
"116162",E1282N4857,21.000
"116163",E1283N4857,26.000
"116161",E1281N4857,28.000
"116160",E1280N4857,11.500
"116159",E1279N4857,36.000
"116158",E1278N4857,48.000
"115868",E1282N4858,45.000
"115867",E1281N4858,16.500
"115866",E1280N4858,22.500
"115865",E1279N4858,72.000
"115864",E1278N4858,42.000
"115564",E1281N4859,45.000
"115563",E1280N4859,60.000
"115562",E1279N4859,12.000
"116777",E1282N4855,26.000
"114637",E1278N4862,61.000
"114636",E1277N4862,55.500
"114635",E1276N4862,9.000
"114323",E1278N4863,22.000
"114322",E1277N4863,17.000
"114321",E1276N4863,31.000
"113990",E1276N4864,15.000
"106017",E1251N4891,8.500
"105540",E1251N4893,11.500
"105770",E1251N4892,10.500
"105541",E1252N4893,10.500
"105771",E1252N4892,9.500
"105542",E1253N4893,-24999.250
"106019",E1255N4891,9.000
"105544",E1255N4893,18.000
"105774",E1255N4892,18.000
"106020",E1256N4891,13.500
"105545",E1256N4893,16.500
"105775",E1256N4892,15.000
"106021",E1257N4891,18.000
"105546",E1257N4893,25.000
"105776",E1257N4892,28.500
"105547",E1258N4893,6.500
"105777",E1258N4892,-54998.350
"106023",E1259N4891,-14999.550
"105778",E1259N4892,23.000
"105548",E1259N4893,20.000
"106024",E1260N4891,18.000
"105549",E1260N4893,22.000
"106025",E1261N4891,25.500
"105780",E1261N4892,20.000
"105550",E1261N4893,32.500
"106026",E1262N4891,-9999.700
"105781",E1262N4892,8.000
"105533",E1244N4893,5.500
"105767",E1248N4892,8.000
"106015",E1249N4891,7.500
"105538",E1249N4893,9.500
"106016",E1250N4891,11.500
"105539",E1250N4893,11.000
"105769",E1250N4892,5.500
"105761",E1242N4892,15.000
"105752",E1224N4892,18.000
"105753",E1225N4892,15.500
"105754",E1226N4892,32.000
"105755",E1227N4892,27.000
"105518",E1224N4893,11.500
"105519",E1225N4893,23.000
"105520",E1226N4893,19.000
"105521",E1227N4893,33.000
"105522",E1228N4893,13.000
"105523",E1229N4893,10.000
"105300",E1224N4894,21.000
"105301",E1225N4894,12.000
"105302",E1227N4894,25.500
"105303",E1228N4894,16.500
"105304",E1229N4894,0.000
"105106",E1226N4895,-19999.400
"105107",E1227N4895,10.000
"105108",E1228N4895,33.000
"105109",E1229N4895,15.000
"105756",E1228N4892,23.000
"105757",E1233N4892,6.000
"105758",E1234N4892,14.500
"105759",E1235N4892,-39998.800
"106009",E1232N4891,-14999.550
"106010",E1233N4891,21.500
"106011",E1234N4891,16.500
"106012",E1235N4891,12.000
"106262",E1230N4890,-19999.400
"106263",E1231N4890,-84997.450
"106264",E1232N4890,9.000
"106265",E1233N4890,34.500
"106266",E1234N4890,28.000
"106267",E1235N4890,-14999.550
"106268",E1236N4890,12.000
"106004",E1225N4891,15.500
"106005",E1226N4891,19.500
"106006",E1227N4891,21.500
"106007",E1228N4891,6.500
"106008",E1229N4891,21.000
"106257",E1224N4890,18.000
"106258",E1225N4890,16.500
"106259",E1226N4890,15.000
"106260",E1227N4890,9.000
"106261",E1228N4890,22.000
"113659",E1233N4865,13.000
"113660",E1234N4865,45.000
"113661",E1235N4865,32.000
"113662",E1236N4865,30.000
"113663",E1237N4865,11.500
"113664",E1238N4865,43.000
"113666",E1240N4865,34.500
"113667",E1241N4865,33.000
"113668",E1242N4865,54.000
"113669",E1243N4865,19.500
"113670",E1244N4865,34.000
"113671",E1245N4865,18.500
"113672",E1246N4865,26.000
"113673",E1247N4865,37.000
"113674",E1248N4865,65.000
"113675",E1249N4865,60.000
"113677",E1251N4865,16.000
"113678",E1252N4865,12.500
"113679",E1253N4865,-59998.200
"106521",E1250N4889,10.500
"106273",E1250N4890,9.500
"106522",E1251N4889,6.500
"106274",E1251N4890,14.000
"106275",E1252N4890,8.000
"106782",E1255N4888,8.000
"106525",E1256N4889,15.000
"106277",E1256N4890,16.500
"106526",E1257N4889,10.000
"106279",E1258N4890,7.500
"107638",E1260N4885,-19999.400
"107322",E1261N4886,5.500
"101944",E1250N4916,-9999.700
"102352",E1243N4913,14.000
"103886",E1255N4902,16.500
"103887",E1256N4902,14.000
"104043",E1255N4901,10.000
"104044",E1256N4901,11.000
"105139",E1281N4895,-29999.100
"107641",E1287N4885,-9999.700
